Prob_MIRA_SR,Prob_RRAB,Prob_RRC,Prob_CEP,Prob_T2CEP,Prob_DSCT_SXPHE,Class,Pred,True_T_eff,Pred_T_eff,True_Radius,Pred_Radius
1807828808091739392,5.720309e-06,0.25255176,0.6566751,0.010016838,0.026038382,0.054712147,RRC,RRC,6738.633,6383.216,1.2533984,-0.8594713
5233287637234296192,0.9969825,3.550808e-05,0.00010652775,0.00022288911,0.00022792094,0.0024246043,MIRA_SR,MIRA_SR,3701.8538,3597.572,81.83551,59.912205
5931992092328084736,0.00072354515,0.1453211,0.6811997,0.046376366,0.07202497,0.054354355,RRC,RRC,-1.0,5732.988,-1.0,7.9219546
1762864692376298752,1.4060904e-05,0.052788936,0.55684876,0.016469486,0.11384522,0.26003352,RRC,RRC,7166.6016,6419.537,1.8333068,-0.12381983
4660429847095184896,3.3625347e-05,0.7168874,0.1425437,0.033640847,0.040363893,0.06653056,RRC,RRAB,-1.0,6136.587,-1.0,-3.1761975
5476773726985663744,2.098268e-05,0.37443185,0.45401284,0.057052087,0.02933279,0.085149504,RRC,RRC,-1.0,7383.6875,-1.0,2.0575652
6032060668476360576,0.00016164275,0.051414534,0.694684,0.012602156,0.11992313,0.12121462,RRC,RRC,6902.621,6570.3086,1.5568838,3.2585635
6058610541391711744,0.005662896,0.23217896,0.5144912,0.08977966,0.07464203,0.08324521,RRC,RRC,4432.9434,4728.9424,2.512766,22.089066
6633379420179060864,9.866946e-06,0.10295036,0.6308517,0.0011058109,0.07085152,0.19423085,DSCT_SXPHE,RRC,-1.0,7406.1133,-1.0,-3.9947114
4655151671654985984,2.6569265e-05,0.27989087,0.42648548,0.23629992,0.02175752,0.035539612,RRAB,RRC,-1.0,6912.618,-1.0,0.07565689
6860291926931789824,0.037226707,0.15060598,0.2318158,0.34701177,0.11705434,0.11628539,T2CEP,CEP,4042.4414,4214.533,63.536507,33.245552
4552564492227210496,1.4552009e-05,0.23979743,0.5622193,0.0043993774,0.044020675,0.14954866,RRC,RRC,6961.616,7229.8945,2.8771415,-1.6647401
5835310626204052096,0.99931514,3.196995e-05,0.00016463401,1.2708802e-05,5.9703245e-05,0.00041585704,MIRA_SR,MIRA_SR,-1.0,3869.4668,-1.0,71.326385
6048010497690088192,0.00028154484,0.03516359,0.6498484,0.01325104,0.14066355,0.16079186,RRC,RRC,6781.6294,6541.828,1.4959936,1.9173021
4658138671069833472,0.9828295,0.00041882216,0.00035502505,0.0039034944,0.005565151,0.0069280397,MIRA_SR,MIRA_SR,3645.1978,3656.6226,36.11168,33.62531
4660466749485939968,1.9992236e-05,0.13383429,0.66907424,0.12540819,0.017249595,0.05441369,RRC,RRC,-1.0,7663.248,-1.0,6.352546
5253319536530658176,0.9990687,1.417951e-05,6.483355e-05,4.9006325e-05,7.392625e-05,0.00072943524,MIRA_SR,MIRA_SR,-1.0,3591.2712,-1.0,72.13665
1287033305830564736,6.1394344e-06,0.077551045,0.70371825,0.0100081265,0.06984863,0.13886781,DSCT_SXPHE,RRC,-1.0,6968.742,1.150948,-2.1699452
4690572855299282304,0.00026060326,0.1277939,0.3188292,0.46273413,0.034184575,0.056197695,CEP,CEP,5782.722,6473.961,1.6660995,4.499724
1837202810979043584,0.9999956,2.701565e-07,6.511588e-07,3.2563534e-08,1.5244984e-06,1.8785837e-06,MIRA_SR,MIRA_SR,-1.0,4112.4614,-1.0,101.2365
4654859579447909632,0.00013029021,0.27441692,0.44800213,0.18201748,0.032351766,0.063081466,RRC,RRC,-1.0,7624.79,-1.0,-0.8266859
2334390664693528704,0.00028025513,0.6528347,0.16939288,0.009714823,0.057507653,0.11026969,RRAB,RRAB,6759.631,6941.879,-1.0,-0.5185847
5817983972156787328,2.4676765e-05,0.18838102,0.68690675,0.0057298397,0.055116784,0.06384098,RRAB,RRC,5819.699,6516.8164,5.936157,1.372643
6482089373269727104,0.0004173792,0.010015978,0.08356928,0.024847524,0.361738,0.5194118,DSCT_SXPHE,DSCT_SXPHE,7496.244,7510.088,1.3191214,3.7733777
4495580133156530048,0.00027174669,0.86000574,0.047106534,0.0077861715,0.039554425,0.045275327,RRAB,RRAB,6534.6475,6118.967,1.4041748,1.381506
4616578608949636736,0.00016820585,0.22758698,0.28870866,0.41165155,0.029050753,0.042833827,RRAB,CEP,6590.31,6951.9893,3.2695458,-3.2828288
4657777172227537792,0.0012045397,0.019442279,0.040663823,0.836752,0.04725323,0.054684043,T2CEP,CEP,6234.1694,6542.8516,8.018027,1.4785852
3583813964112480000,1.7461256e-05,0.3956396,0.38635468,0.030298477,0.11743657,0.0702533,RRAB,RRAB,6931.6187,4729.5884,-1.0,-4.056145
4664234153031996544,0.00021200135,0.1547094,0.46858633,0.23878452,0.044604853,0.09310288,RRC,RRC,6408.6567,6983.795,-1.0,-2.7991548
6034601472368875136,0.000107255226,0.043964222,0.7125985,0.009022838,0.11182095,0.12248617,RRC,RRC,7026.612,6509.752,1.198307,1.8631763
2130664659148777856,0.000161441,0.092240565,0.32418066,0.5011207,0.028754901,0.05354174,RRAB,CEP,6368.6597,6939.532,0.6135664,-4.509458
2738359684938747776,2.595288e-05,0.17400952,0.51567227,0.0029635958,0.07871973,0.22860886,DSCT_SXPHE,RRC,-1.0,7697.886,-1.0,-2.2830977
5246799428242746368,0.9983783,1.089931e-05,5.0985356e-05,7.843897e-05,0.00010972079,0.0013716492,MIRA_SR,MIRA_SR,3794.247,3626.9688,34.6664,69.03329
5952145453303143936,2.4756153e-05,0.26189947,0.62516207,0.006630587,0.05136508,0.054918136,RRC,RRC,5952.69,6403.286,-1.0,0.8154044
4436501556628040064,1.6200709e-05,0.18380262,0.5680581,0.0012741601,0.08766633,0.15918256,RRC,RRC,7630.1714,7313.163,4.2002983,-1.4458356
6068063390755845632,0.00300447,0.525386,0.29280627,0.06445611,0.068442136,0.0459051,RRAB,RRAB,-1.0,5028.324,-1.0,17.982729
4687446668866781696,0.0011532704,0.051265907,0.16947739,0.5307225,0.08226026,0.1651207,CEP,CEP,6582.644,6941.1323,2.831715,-2.3432755
4661254377792188544,0.00017706298,0.07336359,0.11327591,0.77185816,0.019238723,0.02208659,CEP,CEP,6407.344,6066.5107,4.8121014,2.9240124
4906711208936233344,9.4983725e-06,0.12280354,0.68716353,0.033785,0.04235586,0.113882534,RRC,RRC,6845.625,6987.9307,1.0349665,-0.7483454
5977782589774931712,0.00016305326,0.9520161,0.033656564,0.0029932014,0.0037354568,0.007435608,RRAB,RRAB,3942.8362,5198.4507,6.159422,5.8161464
5834881576155129856,0.9995864,2.0034602e-06,1.3714177e-05,6.2833606e-06,1.8784805e-05,0.00037281934,MIRA_SR,MIRA_SR,-1.0,3385.9841,-1.0,91.21693
4663486248926578944,0.00038732463,0.013787818,0.023790743,0.9254206,0.01665012,0.019963328,CEP,CEP,5812.7,6081.8047,6.0163774,4.938006
4657898359073518208,0.9984484,3.371282e-05,0.00010555073,0.000110913155,0.00011948791,0.001181956,MIRA_SR,MIRA_SR,3557.5718,3603.201,-1.0,63.976772
5821530378189186048,0.9984555,1.0625982e-05,5.3112344e-05,4.190419e-05,0.00010874171,0.0013301767,MIRA_SR,MIRA_SR,3491.9714,3389.9934,-1.0,98.69188
6591407938904638208,7.970125e-06,0.092265286,0.7117367,0.028661469,0.04321021,0.12411841,RRC,RRC,7683.5635,7874.8843,2.3465257,-2.0499187
6255104784086943872,0.00022905639,0.6004707,0.19684884,0.007440736,0.073129095,0.12188157,RRAB,RRAB,6044.543,6419.9204,2.5842876,0.9538784
5849011125168244992,0.0023288727,0.04018309,0.47473943,0.08397437,0.21304071,0.1857336,RRC,RRC,5349.734,6132.409,2.5407944,10.616969
4661928034790173056,0.011950417,0.007238241,0.00999937,0.82994956,0.071111135,0.06975129,CEP,CEP,5314.9863,5959.8867,2.8810077,3.9969819
5991047136763385088,0.0005155198,0.21828419,0.63558966,0.053206485,0.054805588,0.037598573,RRC,RRC,7525.575,5030.4746,3.796296,9.6356945
4686276135639095808,0.00018876434,0.12390161,0.13981673,0.6947751,0.019645458,0.021672364,CEP,CEP,5725.573,6377.1523,3.2347515,1.5468535
6471138714197575936,4.1034175e-05,0.38541648,0.27890363,0.0061857025,0.07915663,0.25029647,DSCT_SXPHE,RRAB,-1.0,6787.706,-1.0,3.1228037
153208016094829312,0.9997186,2.2597949e-06,1.6316531e-05,5.1830566e-06,1.4669181e-05,0.00024302697,MIRA_SR,MIRA_SR,-1.0,3317.0938,-1.0,93.65936
5934143149457486976,0.97046113,0.009346532,0.007724992,0.00046078282,0.0019946315,0.010011938,MIRA_SR,MIRA_SR,-1.0,4101.473,126.54257,52.46223
4553314938974269696,5.6076083e-06,0.29827252,0.56601584,0.011305326,0.03101973,0.09338095,RRC,RRC,-1.0,7378.366,-1.0,0.016924858
4325299557635426432,0.00023248719,0.8983822,0.031702273,0.010055763,0.030303098,0.029324144,RRC,RRAB,7027.6113,5548.5435,-1.0,3.467349
5986399329301779712,0.95910156,0.0010636771,0.004772941,0.0030530088,0.005185192,0.026823755,MIRA_SR,MIRA_SR,3741.0042,3844.834,58.363724,75.92671
4658459895986653824,0.00015047565,0.096274644,0.15682557,0.70132357,0.020948153,0.024477528,RRAB,CEP,6584.6436,6155.8223,-1.0,4.4725037
4660837010004497280,0.98995364,0.0007839558,0.001348671,0.0010437066,0.000895041,0.0059749656,MIRA_SR,MIRA_SR,-1.0,3793.7053,-1.0,58.562786
4656820665823608960,0.0006327813,0.05905051,0.14301725,0.705005,0.047601245,0.04469326,T2CEP,CEP,5305.0615,5859.435,16.95538,1.7790785
5837435393689458304,0.00026762567,0.103302084,0.11732895,0.7449728,0.016138421,0.01799,RRAB,CEP,6423.6553,5888.865,1.0513968,0.7063751
5872281120526912000,0.99998903,3.5485883e-07,1.4062981e-06,8.746768e-08,3.5260957e-06,5.4910925e-06,MIRA_SR,MIRA_SR,-1.0,3646.5808,-1.0,96.35208
4651353339944276352,2.6887954e-05,0.20034641,0.47939274,0.25967312,0.020635318,0.039925516,RRC,RRC,-1.0,6675.0396,-1.0,0.8214884
2870296205485110016,3.257641e-05,0.7480548,0.15735228,0.0021061657,0.036285322,0.056168888,RRAB,RRAB,6805.628,6566.1914,1.6883297,-0.6523204
2183716924127213184,0.0023797927,0.15445141,0.35392755,0.36467057,0.06223298,0.062337734,RRAB,CEP,-1.0,5308.26,-1.0,8.84806
4658755359622530816,0.00044315596,0.09030176,0.10517313,0.7445495,0.029951911,0.029580468,CEP,CEP,5110.418,5138.6577,3.2995076,6.8001437
4655175070631739136,0.0002499932,0.37716272,0.24939367,0.30618855,0.026847828,0.040157158,RRAB,RRAB,-1.0,6415.0605,-1.0,1.6646404
4344670860870864640,0.00010428924,0.2321045,0.6697574,0.018646559,0.040931866,0.03845536,RRAB,RRC,5215.0337,6015.044,8.484854,6.260317
5920655234074555392,4.9551323e-05,0.656749,0.22937948,0.01205133,0.031293347,0.07047733,RRAB,RRAB,6745.632,7098.3203,1.3307195,-0.2364974
4501118377522985088,2.0614561e-05,0.37064552,0.48028627,0.07850331,0.021493848,0.04905048,RRAB,RRC,6531.6475,6903.081,1.8710008,3.81743
5352766789837839744,0.99882144,4.2937474e-05,0.00022318632,2.9757693e-05,0.0001251174,0.0007575688,MIRA_SR,MIRA_SR,-1.0,3809.7827,-1.0,69.13452
4763230469133558016,6.466629e-05,0.2775294,0.5552617,0.01328573,0.04979706,0.104061455,RRC,RRC,-1.0,7039.838,-1.0,0.59129953
6032707323100865792,0.000110660425,0.037292145,0.6552014,0.0064839916,0.13791873,0.16299309,RRC,RRC,6319.663,6954.249,4.2930837,0.6589799
5977892334779552512,0.99468815,0.00024908062,0.0009480732,0.00013717522,0.0004454402,0.0035320476,MIRA_SR,MIRA_SR,-1.0,3771.6245,-1.0,79.33922
4674692780639253376,0.010641429,0.014648181,0.03659151,0.44637978,0.2663109,0.2254282,CEP,CEP,5086.386,5610.979,-1.0,16.22654
4651091179463608832,0.00029363882,0.088785864,0.076248266,0.78822124,0.022883346,0.023567563,CEP,CEP,5836.198,5531.3164,4.7589436,5.597075
5992352974268948608,0.99978656,2.3766117e-06,1.6590833e-05,3.8768662e-06,8.181537e-06,0.00018237015,MIRA_SR,MIRA_SR,-1.0,3080.8687,-1.0,98.63951
4688955709912770304,0.003367019,0.020721367,0.052817747,0.6501336,0.1045681,0.16839214,CEP,CEP,-1.0,6543.633,0.92381763,-0.62071466
4660065668232059776,9.240477e-06,0.13431242,0.5703275,0.019944383,0.03305116,0.24235524,DSCT_SXPHE,RRC,-1.0,8324.544,-1.0,-4.62231
2099473339635942400,0.04028041,0.03478187,0.029697476,0.731078,0.07398593,0.09017627,T2CEP,CEP,4262.4277,4466.776,13.957737,9.463291
4658827652516926336,3.465042e-05,0.14322978,0.41191468,0.021500373,0.062030867,0.36128962,RRC,RRC,-1.0,7755.3496,-1.0,-2.2632709
3588831108686527104,8.618368e-06,0.8432276,0.040607627,0.002939612,0.07489254,0.038323957,RRAB,RRAB,6920.619,5333.769,1.3432841,-10.683809
4706479863660540800,6.0977807e-05,0.13548703,0.33248398,0.47469646,0.022489585,0.03478191,RRC,CEP,-1.0,6751.71,-1.0,2.5650606
560063980215037952,0.00085691415,0.7680139,0.13035603,0.039479986,0.025747959,0.03554518,RRAB,RRAB,4586.789,5340.5483,8.65786,10.249575
5994487950972363008,0.99995863,6.3959084e-07,1.6526228e-06,8.6524e-07,1.811932e-05,2.0166388e-05,MIRA_SR,MIRA_SR,-1.0,3902.7017,-1.0,102.83556
4304294045138364160,5.2833977e-05,0.039525546,0.6636448,0.0040504853,0.11376628,0.17896011,RRC,RRC,7014.6123,7039.6626,1.1615796,-0.46206856
5835281489142738048,0.9996996,3.178817e-06,2.4728704e-05,4.9185956e-06,2.174543e-05,0.00024581177,MIRA_SR,MIRA_SR,-1.0,3472.104,-1.0,82.64233
4656827125454063360,0.9763207,0.0006396535,0.00056909485,0.005195954,0.0075711436,0.009703373,MIRA_SR,MIRA_SR,3775.0735,3659.5464,33.35905,53.172165
4685887698853331584,0.81303823,0.027432617,0.01211607,0.019491816,0.030528532,0.09739276,MIRA_SR,MIRA_SR,3810.8457,4344.538,8.306048,24.915434
1081087145791320832,4.855553e-06,0.586847,0.33693248,0.016402826,0.017962711,0.041850243,RRAB,RRAB,-1.0,7244.182,-1.0,-2.916304
2074074861573389440,0.9989649,1.0464374e-05,5.1827396e-05,4.9280126e-05,6.185182e-05,0.0008616022,MIRA_SR,MIRA_SR,-1.0,3628.2146,-1.0,88.30987
6689445961916974208,2.6930651e-05,0.81412697,0.09886724,0.021879595,0.027686227,0.037413098,RRAB,RRAB,6626.7344,6561.241,2.4576745,-2.3237004
6041442530618633216,1.7230026e-05,0.089802355,0.7277679,0.025335861,0.05063556,0.106441095,RRC,RRC,6300.6646,6631.914,4.5878706,0.7278404
4658188183469212544,0.0003409427,0.114950545,0.117937006,0.72888285,0.019943826,0.01794478,CEP,CEP,5232.8223,6069.101,-1.0,2.3355703
4663917532333841536,0.00010993724,0.5801922,0.21757083,0.016677411,0.052483823,0.13296576,RRAB,RRAB,-1.0,6909.485,-1.0,-2.3335404
5969853358597430016,0.0008357619,0.88614863,0.08528945,0.0049835066,0.008214393,0.014528186,RRAB,RRAB,5253.7407,5025.3467,3.9161434,11.510124
6648425412177481856,8.840566e-06,0.2018934,0.6411345,0.0025321483,0.059913356,0.094517715,RRC,RRC,6331.912,6797.1855,2.6761065,-1.1751351
1454784695372361088,2.8923612e-05,0.10393937,0.6936576,0.006535681,0.052804314,0.14303409,RRC,RRC,6862.457,7297.293,-1.0,1.6017318
5785763780322653824,0.00032297862,0.06964915,0.50104815,0.08002952,0.11427181,0.23467836,RRC,RRC,6876.6226,7544.167,2.543694,-2.3528972
4757107087020659840,4.588756e-05,0.4223065,0.30107725,0.18851097,0.035878785,0.05218069,DSCT_SXPHE,RRAB,-1.0,6010.0605,-1.0,-1.7396998
4654668436222150912,0.98921496,0.00015501579,0.000145979,0.002168966,0.0038838477,0.004431193,MIRA_SR,MIRA_SR,3852.5527,3676.098,26.119862,39.780037
4651297234808807424,0.9378975,0.003118303,0.0026941097,0.01679821,0.017707098,0.02178479,MIRA_SR,MIRA_SR,3717.8857,3977.8691,19.294342,35.692688
5986259107211268864,0.99997795,4.901041e-06,7.3802507e-06,8.705461e-08,4.8585107e-06,4.7400517e-06,MIRA_SR,MIRA_SR,-1.0,4061.6292,-1.0,75.231155
4658639975324232704,0.00016615624,0.22478941,0.15312141,0.57113165,0.025056802,0.02573452,RRC,CEP,-1.0,6955.5723,-1.0,2.0440702
5341691954647174272,0.9987068,9.631459e-06,4.215197e-05,3.638745e-05,8.270556e-05,0.0011222841,MIRA_SR,MIRA_SR,3409.875,3450.3887,-1.0,95.07603
5896077605836515200,0.9997712,4.607241e-07,4.3080704e-06,2.0110767e-06,7.1226955e-06,0.00021488576,MIRA_SR,MIRA_SR,-1.0,3065.1973,-1.0,101.20617
4529872938752901504,5.872667e-05,0.60583925,0.12001307,0.00074112933,0.089518495,0.18382934,RRC,RRAB,-1.0,6913.206,-1.0,-1.7882495
6349627526684387584,0.00089261844,0.038642514,0.41947135,0.047288645,0.19549105,0.29821378,RRC,RRC,6906.62,6844.126,0.7720747,3.7939065
4439685192548274816,0.0001136532,0.04287232,0.60553735,0.009360348,0.13503101,0.20708527,RRC,RRC,7038.611,7109.0854,3.5585337,1.8593159
5891231787547761664,0.99997914,1.5971773e-06,3.7544246e-06,3.1299598e-07,6.4629876e-06,8.85078e-06,MIRA_SR,MIRA_SR,-1.0,3992.7195,-1.0,100.9834
4319346084457686016,0.9998853,7.3846036e-07,7.783918e-06,1.0912446e-06,2.6310474e-06,0.00010251345,MIRA_SR,MIRA_SR,-1.0,2850.4468,-1.0,106.84718
6368448661786937216,0.0001214027,0.08805079,0.3472744,0.39775813,0.066673316,0.10012193,RRC,CEP,6821.627,6771.839,1.8874311,0.36456966
5977051487586951424,0.99974114,7.0743095e-06,4.9034923e-05,4.037137e-06,1.622032e-05,0.00018253674,MIRA_SR,MIRA_SR,-1.0,3621.1636,-1.0,81.25538
1218332761310029824,6.81298e-05,0.46901935,0.33060902,0.004468801,0.06742642,0.12840834,DSCT_SXPHE,RRAB,7225.597,7008.878,-1.0,-1.2754807
6052180047636094336,8.7192224e-05,0.95459765,0.030658903,0.002270431,0.005011058,0.0073748278,RRAB,RRAB,6366.6597,5619.5527,2.3107643,3.5714843
499007236233435520,0.00010168746,0.42390373,0.41836378,0.012434533,0.060419124,0.084777206,RRC,RRAB,6521.6484,6745.6597,-1.0,2.0045986
4579342170209876480,6.124964e-05,0.08317215,0.62781537,0.024536813,0.086309254,0.17810516,RRC,RRC,6630.6406,6876.541,3.0588458,2.1382504
4655865907467078784,5.772596e-05,0.33556098,0.39249033,0.1803421,0.028241819,0.06330709,RRAB,RRC,-1.0,6659.1377,-1.0,0.3684082
5958553063486467072,0.9993131,5.2224805e-06,3.356895e-05,1.4781478e-05,3.7585585e-05,0.00059565983,MIRA_SR,MIRA_SR,-1.0,3576.2322,-1.0,88.983925
4927406491672410240,8.1350545e-06,0.24305628,0.6086014,0.028145213,0.03253009,0.08765891,RRC,RRC,-1.0,7093.9854,-1.0,-2.0632148
655134009023465856,3.434548e-05,0.06164427,0.56429255,0.0021608265,0.10947477,0.26239327,RRC,RRC,7667.5654,7833.3154,1.8681011,-1.5144877
5803186023097963904,0.0010999846,0.005512423,0.07594759,0.012321461,0.3348762,0.57024235,DSCT_SXPHE,DSCT_SXPHE,7524.0225,8118.1133,1.4776292,2.1110673
4661303271712457984,0.0002449512,0.124114215,0.12587868,0.71183777,0.01932656,0.01859783,CEP,CEP,5344.7344,6225.591,2.9428642,0.8350892
4690504341983091968,0.00023723619,0.041556712,0.09033491,0.81717336,0.022697993,0.027999852,CEP,CEP,-1.0,5835.899,-1.0,3.7410676
4688493884955618304,6.214931e-05,0.2055046,0.3173252,0.42079812,0.022532186,0.033777706,RRAB,CEP,-1.0,6793.3584,-1.0,3.5893722
5934473483943159680,0.9992137,8.031446e-06,4.537613e-05,2.0377222e-05,5.162844e-05,0.00066094205,MIRA_SR,MIRA_SR,-1.0,3515.0479,-1.0,95.30622
4690587591316462848,0.00023610872,0.48541477,0.3118476,0.041455984,0.055284936,0.10576058,RRAB,RRAB,-1.0,6880.2524,-1.0,0.07411623
4654393661391863552,0.0005331263,0.34899786,0.10122462,0.48775542,0.029601999,0.03188705,RRAB,CEP,-1.0,5955.3125,-1.0,2.5789227
4687467525227418368,9.418895e-05,0.2601154,0.20772938,0.47982574,0.022720715,0.029514547,CEP,CEP,6559.6455,6959.8623,1.1944408,2.176725
5917980775116283392,0.0002528,0.01722834,0.2906654,0.0069070267,0.23769812,0.4472483,DSCT_SXPHE,DSCT_SXPHE,7399.8345,7529.076,2.0730019,-0.87675285
4655527846324000128,0.00054688164,0.086464725,0.063888185,0.7964499,0.026504187,0.026146082,CEP,CEP,5351.4004,5243.23,3.147765,4.223646
4658044903360855424,0.996933,1.6497994e-05,7.136978e-05,0.00015136473,0.00021287706,0.0026149326,MIRA_SR,MIRA_SR,4179.8022,3665.149,23.964535,61.029324
5987282821240216448,4.649385e-05,0.14467414,0.6882981,0.041192304,0.047442436,0.07834651,RRC,RRC,5264.9897,6238.2344,1.9734511,0.5358095
4660134009781505792,8.4785024e-05,0.112125,0.37834015,0.40850976,0.0566035,0.04433679,CEP,CEP,5784.0356,5178.948,4.2244616,-1.7502227
4655712667327774976,1.1161856e-05,0.23994537,0.5205928,0.13621034,0.036305524,0.06693478,DSCT_SXPHE,RRC,-1.0,7304.117,-1.0,-5.988322
6026628977954758784,0.00011448581,0.22377749,0.694187,0.017580539,0.03685392,0.027486494,RRAB,RRC,4898.0366,5256.385,4.0166607,9.430372
4667159334986846464,0.00022504925,0.5208583,0.1388999,0.2738764,0.02998185,0.03615858,RRAB,RRAB,-1.0,6181.049,-1.0,3.1643271
6845972918282341248,3.7436603e-05,0.13530235,0.60108316,0.0042440486,0.08825024,0.17108274,RRC,RRC,7302.592,7544.129,2.1996155,-0.6559229
4686843621077736960,8.254171e-06,0.22943723,0.3839061,0.0033786027,0.05875716,0.3245126,DSCT_SXPHE,RRC,-1.0,7883.117,-1.0,-1.6271348
6002343897147092992,2.7264929e-05,0.088773966,0.7259459,0.005220097,0.07336518,0.10666766,RRC,RRC,6950.617,6985.647,2.1106958,0.85285234
1414172859006836096,6.875281e-05,0.3078222,0.25668678,0.39309534,0.020753255,0.021573659,RRAB,CEP,6478.0615,6994.3325,2.227644,1.951098
5937458967251633024,0.09924994,0.029623117,0.10747432,0.4186691,0.11451211,0.23047139,RRC,CEP,-1.0,4492.5654,-1.0,22.467867
4334241198509689088,5.7730656e-05,0.74147785,0.22176026,0.007709153,0.016351763,0.012643264,RRC,RRAB,6861.624,5628.88,1.6593342,4.3682137
4648225577253260416,0.00015158096,0.38874006,0.405745,0.06123558,0.048451137,0.09567665,RRAB,RRC,-1.0,7002.1484,-1.0,-1.8871188
4685931438808884352,0.0012671239,0.089563236,0.06959523,0.7792704,0.02752887,0.032775164,T2CEP,CEP,5034.7295,5556.76,-1.0,5.7840075
5933931218587522304,0.9997658,4.42482e-06,3.491757e-05,4.235457e-06,1.2725743e-05,0.00017787024,MIRA_SR,MIRA_SR,-1.0,3471.051,-1.0,87.888115
5936660343866591616,0.99998975,1.9672727e-06,3.0917245e-06,2.8604875e-08,2.406648e-06,2.6668117e-06,MIRA_SR,MIRA_SR,-1.0,4506.541,-1.0,78.123634
2926291343395348352,0.00103071,0.0028890905,0.022103433,0.040863942,0.4508474,0.48226538,DSCT_SXPHE,DSCT_SXPHE,7251.095,7364.951,2.6616087,5.761002
3215272170588319104,0.0008880835,0.051406473,0.32791385,0.09867738,0.26561427,0.25549993,RRAB,RRC,5705.208,6565.0947,4.6352296,3.9498324
2825956131352777728,6.0254384e-05,0.8748371,0.057096,0.0028626632,0.024086663,0.041057304,RRAB,RRAB,6630.6406,6519.634,1.6989613,0.16248655
6429557005501041664,6.0931296e-05,0.023326121,0.3671603,0.0021765707,0.15045798,0.45681807,DSCT_SXPHE,DSCT_SXPHE,7580.5713,8209.44,-1.0,-2.1867156
4298160728756494976,0.026013168,0.26016036,0.08964041,0.38561428,0.12078102,0.11779082,T2CEP,CEP,4083.6326,4099.0444,72.84306,24.486212
4660148230375639296,1.2778433e-05,0.5585992,0.2852885,0.078634955,0.031237666,0.046226837,RRC,RRAB,-1.0,6433.899,-1.0,-2.6837087
5366840710446823040,0.9959144,5.45433e-05,0.000253801,0.00015753589,0.00045983685,0.003159914,MIRA_SR,MIRA_SR,3478.8699,3533.128,54.51222,99.90112
5997877955797301248,0.0001771157,0.91167015,0.037507404,0.011456119,0.021023462,0.018165737,RRAB,RRAB,5765.7036,5330.0596,2.4054828,3.850901
5825815484257949056,0.99914944,9.100104e-06,5.054859e-05,1.9597583e-05,5.609217e-05,0.0007151973,MIRA_SR,MIRA_SR,-1.0,3527.8442,-1.0,89.90479
5858704488441265152,0.00012367491,0.3998696,0.5201765,0.026597071,0.028243527,0.02498963,RRC,RRC,5196.695,5997.3936,2.4782586,7.471748
6365402670982033408,4.621237e-05,0.119676374,0.6532559,0.010099368,0.07454602,0.14237618,RRC,RRC,6896.981,7365.3867,3.350733,-0.18905878
6032598432740286080,0.9711627,0.0004397069,0.0021649448,0.001551781,0.0044993083,0.020181522,MIRA_SR,MIRA_SR,3799.6934,3753.262,120.53085,70.970085
3531092935613095168,3.4925222e-05,0.093927704,0.61260676,0.005263106,0.08435208,0.20381537,RRC,RRC,-1.0,7667.3877,-1.0,-0.6188936
4629623317980165248,0.00011277023,0.10005381,0.13916047,0.72059065,0.018116254,0.021966035,RRAB,CEP,6506.6494,6384.3657,0.95571184,3.726864
6011628997955117440,4.532802e-05,0.088944614,0.7105669,0.033456776,0.06800892,0.09897751,RRC,RRC,7300.592,5975.2417,1.2601643,4.908183
5970560726888513536,0.9994954,7.761435e-06,5.014116e-05,1.2496568e-05,3.391242e-05,0.00040024196,MIRA_SR,MIRA_SR,-1.0,3545.8599,-1.0,92.03756
2009555583654127744,0.99988556,2.5754512e-06,2.5575118e-05,1.7152456e-06,6.0909233e-06,7.8359706e-05,MIRA_SR,MIRA_SR,-1.0,3374.785,-1.0,89.47599
4687432718819854464,0.00083043415,0.028823303,0.11749533,0.5218338,0.16422616,0.16679096,CEP,CEP,7255.5947,6490.99,1.1006894,2.6427307
4657482365660472320,3.3523414e-05,0.3547911,0.40920487,0.17050406,0.02391609,0.041550413,RRAB,RRC,6992.6143,6610.1895,-1.0,3.4704485
4307877589735566336,0.9998951,1.8810193e-06,6.176018e-06,3.832993e-06,4.1945565e-05,5.104578e-05,MIRA_SR,MIRA_SR,-1.0,3593.7456,-1.0,107.79593
5887785054781726464,0.0031505793,0.33899325,0.297113,0.21090275,0.08254514,0.06729525,RRAB,RRAB,6337.662,4701.356,3.9702682,20.876205
1249069952461248512,1.979078e-05,0.07636825,0.590669,0.0017429262,0.095419094,0.23578094,RRC,RRC,7315.091,7589.3438,2.4161143,-3.140552
4685989438061831936,0.005253531,0.020180043,0.06452823,0.44344622,0.18400533,0.2825867,CEP,CEP,5822.033,6255.0615,2.9902232,1.6076474
5812459166728258944,3.595567e-05,0.69623494,0.21150942,0.0030218256,0.033830162,0.055367745,RRAB,RRAB,6283.666,6573.3164,2.1290598,0.40028906
5369808773375774464,0.000100178106,0.08906131,0.72705156,0.0081995195,0.083270535,0.092316926,RRC,RRC,5957.19,6957.0244,5.9071617,3.2477233
6848459979225185024,4.178961e-05,0.2765297,0.57759327,0.009133755,0.05517262,0.08152886,RRAB,RRC,6232.6694,6722.03,1.4766631,1.8787899
