Prob_RRC,Prob_MIRA_SR,Prob_RRAB,Prob_CEP,Prob_T2CEP,Prob_DSCT_SXPHE,Class,Pred,True_T_eff,Pred_T_eff,True_Radius,Pred_Radius
5989667730672356736,0.48150727,0.013766478,0.13473599,0.01704428,0.17050143,0.1824445,RRC,RRC,5433.5625,6201.4873,1.2713251,9.228274
5198040691755439872,0.35794616,0.04286772,0.42529327,0.058285102,0.04576922,0.06983849,RRC,RRAB,7030.92,6466.33,-1.0,2.222268
3502743162161339264,0.03736829,0.05660449,0.8544931,0.000332005,0.014866249,0.036335975,RRAB,RRAB,6196.6777,6167.6416,3.904155,0.9628649
4652309846340772992,0.4567654,0.020756677,0.36848336,0.03013821,0.027916754,0.095939554,RRC,RRC,-1.0,6434.9688,-1.0,-0.94146013
4689086693566544128,0.2020581,0.049513377,0.42831263,0.21777086,0.03958894,0.062756024,CEP,RRAB,6060.1875,5975.14,1.4456201,5.858272
4657229718558672512,0.26644057,0.012597838,0.1969639,0.36764792,0.063983865,0.0923659,CEP,CEP,5796.0283,6062.6367,-1.0,7.4048595
5864200702166092288,0.10286779,0.89615095,0.00010396394,0.00012981248,0.00018222554,0.00056540204,MIRA_SR,MIRA_SR,-1.0,3793.7412,-1.0,99.818695
4315254767351720832,0.1754564,0.8218643,0.00041941064,0.00014105426,0.0003638781,0.0017548911,MIRA_SR,MIRA_SR,-1.0,2884.7275,-1.0,86.70311
6036805512133766912,0.05263143,0.0953355,0.8210179,0.0007934802,0.013759104,0.016462587,RRAB,RRAB,6227.292,5674.44,1.8203554,2.3762698
5864955727424819200,0.1978968,0.16574846,0.057971094,0.047230665,0.26946893,0.2616841,CEP,T2CEP,4430.2744,4221.1294,77.00427,49.344025
6883235672287617152,0.51194274,0.012477768,0.23216626,0.007432445,0.08977107,0.1462097,RRC,RRC,6618.7734,6831.873,2.1321507,2.8744597
4655762214072306816,0.3153792,0.017481772,0.22172548,0.32588544,0.04675381,0.07277426,CEP,CEP,5784.049,5708.7725,7.5178814,3.0064027
4767497128301302784,0.2884838,0.02518125,0.21563359,0.29204294,0.06463417,0.114024304,RRAB,CEP,6146.9297,6189.413,3.9467604,3.7526877
4248936486529301760,0.36180356,0.050079223,0.4346637,0.0012523591,0.051523678,0.10067755,RRC,RRAB,6360.3984,6062.029,1.8116407,1.1461191
430503542963098624,0.15900934,0.83536994,0.0009522003,0.0008768768,0.0014212037,0.0023704097,MIRA_SR,MIRA_SR,-1.0,3428.6492,-1.0,85.603516
3699955995830108416,0.5486869,0.008884765,0.17908837,0.0035410454,0.078993335,0.18080553,RRC,RRC,7049.8877,7162.449,-1.0,0.048025608
5712911892215220352,0.048031252,0.097128235,0.80476,0.00056958996,0.019737951,0.029772984,RRAB,RRAB,-1.0,5726.171,-1.0,1.3206382
4657912171694103424,0.16148417,0.022583121,0.2858445,0.43719977,0.040259294,0.052629087,CEP,CEP,5156.0146,5530.861,5.7933245,6.367144
5470323686833372928,0.55171824,0.01316692,0.19794013,0.015695062,0.07689233,0.14458731,RRC,RRC,6989.0166,7087.9336,1.4814482,2.5321636
4654681699077587328,0.41672656,0.02557266,0.384806,0.027616762,0.036913924,0.10836406,RRC,RRC,-1.0,6264.5986,-1.0,0.15049124
4687442786216745600,0.16671069,0.028691765,0.19000518,0.4872145,0.05905268,0.06832512,CEP,CEP,5026.0435,5373.468,18.854836,8.404043
4689045805473760640,0.15562764,0.027860435,0.38535178,0.35071722,0.036527142,0.04391575,CEP,RRAB,5849.557,5714.3096,1.699317,5.8936906
1093345639583902592,0.34161806,0.056368187,0.44718298,0.0024837418,0.058487654,0.09385936,RRAB,RRAB,5853.1807,5454.6284,6.205098,3.8566618
5598852026287511424,0.30826786,0.04512047,0.4394278,0.090669595,0.062816985,0.053697377,T2CEP,RRAB,4771.588,5092.545,31.898912,26.353981
5341977454031959552,0.26257017,0.037865855,0.6004816,0.006587624,0.044620644,0.047874033,RRC,RRAB,5245.449,5820.1265,3.3192966,3.3712978
5873359359144171136,0.12349648,0.8758624,6.8502384e-05,8.4535284e-05,0.00015665361,0.0003313608,MIRA_SR,MIRA_SR,-1.0,3580.6267,-1.0,98.32245
5793303715673254528,0.42908242,0.01598655,0.26769486,0.14777172,0.052655265,0.08680919,RRC,RRC,6512.79,6720.548,1.2190366,3.6033359
4654747944712140800,0.4779858,0.012062557,0.26619977,0.12345884,0.032216594,0.088076465,RRC,RRC,-1.0,6390.3535,-1.0,-1.0590801
5329323277776517120,0.18667918,0.1383931,0.24308887,0.20904265,0.095308386,0.12748785,T2CEP,RRAB,4080.9573,4302.5425,25.61072,21.794159
5989617221863576704,0.60467625,0.017520113,0.14830959,0.0040969257,0.096486956,0.12891017,RRC,RRC,5956.677,6216.758,1.460145,8.959511
4656956489879648256,0.2753652,0.03893547,0.35014507,0.22764347,0.044372164,0.06353856,CEP,RRAB,5306.864,5393.5186,3.97,6.689812
4685757750287647744,0.36136445,0.04784549,0.43957713,0.07516867,0.027272752,0.04877151,CEP,RRAB,5859.9194,5664.4507,1.8765178,5.8062506
4703143223828748672,0.36180234,0.025392033,0.40821266,0.11529976,0.024653021,0.06464017,RRAB,RRAB,-1.0,6526.113,-1.0,2.898015
4657070804756441344,0.10927138,0.035164222,0.18802792,0.5746627,0.04605682,0.046816953,CEP,CEP,4853.7007,4796.0,2.9009876,9.263364
4944070548168181120,0.10833381,0.07213228,0.71422815,0.00066830975,0.034714982,0.069922455,DSCT_SXPHE,RRAB,-1.0,6741.922,-1.0,-2.245081
6492110116085732736,0.38263527,0.049158342,0.47852105,0.0022883639,0.028584685,0.05881231,RRC,RRAB,-1.0,6397.3936,-1.0,3.130334
4659533435915936512,0.060785316,0.003955836,0.03609154,0.8047621,0.033110723,0.061294388,CEP,CEP,6273.879,5859.8867,7.6369834,2.5582228
6561218609484479488,0.5470646,0.023393195,0.29122615,0.00086243474,0.044700503,0.09275311,DSCT_SXPHE,RRC,-1.0,6986.162,-1.0,-0.9166565
1125340014906000256,0.55977476,0.0059490046,0.09632577,0.03165321,0.053841267,0.25245595,DSCT_SXPHE,RRC,-1.0,7434.459,0.7997589,-0.6811199
5803188806236802688,0.29082108,0.05336085,0.47522488,0.01129081,0.06506732,0.104235046,RRAB,RRAB,6285.1934,6648.297,3.124667,2.4937472
4196809877202126080,0.5705635,0.02233319,0.14667372,0.009607259,0.09695449,0.15386783,RRC,RRC,6225.2954,6369.6025,1.434969,9.975872
4655082849046519680,0.3197647,0.031648476,0.48543426,0.08133032,0.018211013,0.0636113,RRAB,RRAB,-1.0,6664.499,-1.0,1.9619865
5277450208946461568,0.16121615,0.003111373,0.048647135,0.49714124,0.075008474,0.21487562,DSCT_SXPHE,CEP,7023.752,6679.1777,1.8264308,0.6390157
4621503527689203456,0.3787946,0.039457116,0.42837587,0.06453686,0.028145425,0.060690194,RRAB,RRAB,-1.0,6171.783,-1.0,4.141173
6029412975754920576,0.15173166,0.84136856,0.0012897619,0.0010514865,0.0018251416,0.002733392,MIRA_SR,MIRA_SR,3512.202,3780.676,-1.0,92.246735
1301195771510575232,0.08642223,0.09306575,0.7533694,0.001715634,0.024870634,0.040556427,RRAB,RRAB,6482.207,5825.54,2.2309184,2.70427
2119079109425208192,0.33096695,0.052618314,0.4073092,0.06827492,0.045025077,0.095805526,RRC,RRAB,6861.928,7036.869,-1.0,2.1921701
6038499515953242240,0.5464856,0.010646538,0.21502393,0.0063684783,0.08749738,0.13397805,RRC,RRC,6444.5713,6825.4297,4.1074996,2.6380024
6574572697896501888,0.52084756,0.022954362,0.2582929,0.022248331,0.05868311,0.1169737,RRAB,RRC,6348.086,6268.033,1.2751985,2.971915
6226691204605169280,0.124408066,0.07063555,0.76656574,0.0027817262,0.013891797,0.021717144,RRAB,RRAB,6212.983,5841.104,5.449575,0.07831955
4734136399326357632,0.17717575,0.04026116,0.7091271,0.004069942,0.018780826,0.050585214,RRC,RRAB,-1.0,7421.128,-1.0,-2.493516
5734599621626225408,0.65476215,0.012499599,0.13344978,0.00157323,0.050481036,0.14723413,DSCT_SXPHE,RRC,7789.624,7306.959,1.8900738,2.4762802
2052259898026804480,0.42478266,0.04656585,0.38522285,0.049869154,0.03136642,0.062193025,RRAB,RRC,6103.5034,5785.845,1.6034546,5.2509837
2060381883044891904,0.33256274,0.085378475,0.41769424,0.06701894,0.04983095,0.04751467,RRC,RRAB,-1.0,4789.1763,-1.0,9.326799
5258420858142702208,0.12343334,0.021813897,0.10814977,0.3447519,0.17628893,0.22556211,CEP,CEP,4972.9487,5469.2314,47.8053,16.645466
6666175176269194368,0.16351739,0.045576375,0.6920241,0.00069523853,0.024480421,0.07370644,DSCT_SXPHE,RRAB,-1.0,6838.7754,-1.0,-3.4246778
5994727202146131712,0.39593124,0.033649754,0.46544743,0.0070723877,0.04330375,0.054595508,T2CEP,RRAB,-1.0,6310.3936,-1.0,1.9712744
5870763828860976256,0.18046886,0.81749684,0.00026081625,0.000101555896,0.00026317866,0.0014088384,MIRA_SR,MIRA_SR,-1.0,2955.7393,-1.0,87.99138
6482630023755228672,0.08330321,0.0656794,0.76607144,0.00070451916,0.026551086,0.057690296,RRAB,RRAB,6518.794,5995.3037,1.5124335,-0.6741295
4317795532555289984,0.3511491,0.012202978,0.2171323,0.13330038,0.14491914,0.14129613,RRC,RRC,5817.492,6555.784,2.349052,10.133944
4656535475683390720,0.4074297,0.038056873,0.38983062,0.07981927,0.02843752,0.05642591,RRC,RRC,6632.5996,6056.948,-1.0,3.2847905
4572135902279660160,0.5278464,0.006112862,0.09933919,0.0035155022,0.08246382,0.28072223,DSCT_SXPHE,RRC,-1.0,7665.8174,-1.0,2.0306087
5284113696096379520,0.19152531,0.07787304,0.6399477,0.009379761,0.024651697,0.05662249,RRAB,RRAB,6523.7856,6273.534,-1.0,2.0354738
5875376898627689728,0.14847052,0.84509254,0.0011020128,0.0008136477,0.0018673437,0.002653966,MIRA_SR,MIRA_SR,3397.125,3575.292,119.40784,89.14151
1663308754906851968,0.39409798,0.044669237,0.46289197,0.01624933,0.021879036,0.060212415,RRAB,RRAB,6544.75,6515.1606,1.1367302,0.54024935
1205585401454459648,0.5358501,0.017912107,0.29960167,0.0037310848,0.06098584,0.08191913,RRC,RRC,5801.2695,6048.3555,3.2282758,-2.284583
6803610040931577728,0.5387459,0.0052594817,0.12042393,0.002352685,0.08790011,0.24531797,RRC,RRC,-1.0,7254.585,-1.0,0.61099243
6903942465537275136,0.5428187,0.036318198,0.30590716,0.00073906954,0.04144267,0.07277417,DSCT_SXPHE,RRC,7245.553,6475.9023,-1.0,3.1391664
4325386663870928000,0.019399967,0.08569337,0.8706663,0.00084669207,0.009081532,0.014312033,RRAB,RRAB,6101.507,5821.463,0.7823291,0.95957756
511120250901315840,0.12345005,0.875759,9.145808e-05,0.00011110494,0.000178228,0.00041013886,MIRA_SR,MIRA_SR,-1.0,3707.0962,-1.0,103.22595
4593050675025145728,0.59575945,0.01124793,0.1417355,0.03769763,0.055536475,0.15802303,RRC,RRC,6990.7383,7279.2324,1.4940362,2.5446868
1435477954082995584,0.19208965,0.046996597,0.42867595,0.2537186,0.03238499,0.046134148,RRAB,RRAB,-1.0,5526.502,-1.0,7.983334
4661546293766668288,0.14441375,0.017535724,0.26738763,0.4915507,0.03632203,0.042790126,CEP,CEP,5239.8784,5527.1943,-1.0,7.603699
5827718528398897920,0.32409626,0.004984538,0.10754951,0.037545133,0.20986457,0.31596,DSCT_SXPHE,RRC,7096.807,7449.168,1.063139,6.410139
4658026452176845440,0.19353509,0.010614919,0.15556084,0.4731094,0.06648105,0.1006987,CEP,CEP,6027.7065,6391.295,-1.0,5.0132527
5857174964637640448,0.31314802,0.04295223,0.46610302,0.057129007,0.07052419,0.050143577,RRC,RRAB,4659.4194,5226.7847,3.5178,22.79645
4321855440547580800,0.19902936,0.676854,0.10266151,0.0048675006,0.0076047787,0.008982744,RRAB,MIRA_SR,3735.547,3974.3408,2.942625,34.87009
4660447817268876160,0.05259184,0.00628076,0.053735718,0.82670873,0.023808286,0.036874596,CEP,CEP,5754.599,5973.2695,3.0365508,6.5284348
4689420047404258048,0.29426917,0.03127079,0.30068755,0.25143066,0.045309633,0.077032216,RRC,RRAB,-1.0,6546.0938,-1.0,4.191326
3921151557513852160,0.07387959,0.07858855,0.7746097,0.0031399364,0.026618995,0.04316325,RRAB,RRAB,-1.0,6342.337,-1.0,2.2291536
1804346929631740160,0.39104894,0.0064962683,0.054795694,0.01701221,0.15669844,0.37394848,DSCT_SXPHE,RRC,7752.6875,7074.575,1.3497581,7.1331463
4919303503291306880,0.37994185,0.05003494,0.4770788,0.0050468286,0.027104273,0.06079335,RRAB,RRAB,6958.0444,6462.1978,1.3720293,2.056203
4376720319152091776,0.2446672,0.05949469,0.15364252,0.13080901,0.22431473,0.18707183,T2CEP,RRC,4185.529,4624.917,63.00388,31.56462
6472083027183986176,0.26359197,0.06422419,0.60611564,0.0036905638,0.02537588,0.037001733,RRAB,RRAB,6636.593,6089.632,-1.0,2.1192174
4687204806361684480,0.21183178,0.014603736,0.21316248,0.44112974,0.05054891,0.06872333,CEP,CEP,6296.1743,6205.918,0.916924,5.187952
6691478615318837504,0.3704979,0.003250774,0.06840143,0.010165014,0.16061413,0.3870708,DSCT_SXPHE,DSCT_SXPHE,7347.379,7463.6133,1.0505509,3.2472897
5850002438013296384,0.10412686,0.89432925,0.00016396322,0.00020321524,0.00032261098,0.0008541133,MIRA_SR,MIRA_SR,3452.4573,3581.6533,-1.0,92.49162
6527413372874900352,0.34760714,0.0034088949,0.03693139,0.23926315,0.096434,0.27635542,DSCT_SXPHE,RRC,7425.2466,7284.801,-1.0,1.7216678
3285806425625711744,0.3629425,0.21757427,0.33826584,0.006685479,0.044315815,0.030216137,MIRA_SR,RRC,3454.0278,4447.4404,9.584251,19.76679
6648425412177481856,0.12416315,0.06851681,0.70554435,0.0016767818,0.029560234,0.0705386,RRC,RRAB,6292.4307,6684.18,2.7179775,-0.78093624
1824784303879673216,0.113458864,0.8860564,4.638317e-05,6.511493e-05,8.790763e-05,0.00028529728,MIRA_SR,MIRA_SR,-1.0,3431.53,-1.0,101.73146
1755048672236629760,0.68417084,0.013907328,0.13601495,0.0020031475,0.054826543,0.10907707,RRC,RRC,6882.174,7042.728,-1.0,6.01052
1820809676735273216,0.1675495,0.7955126,0.004907067,0.0058526327,0.010690601,0.015487599,MIRA_SR,MIRA_SR,-1.0,3710.87,-1.0,76.24724
4621955938067605760,0.42817965,0.050814223,0.28860694,0.024937643,0.059158746,0.14830288,RRAB,RRC,-1.0,7296.6924,-1.0,2.4798293
6784750221060830592,0.15402196,0.052285276,0.73262614,0.0017056522,0.020863457,0.03849751,RRAB,RRAB,6494.835,6687.874,0.87625504,-0.33527422
4659958534556900608,0.07191987,0.0012635168,0.025775641,0.73363864,0.046563506,0.120838836,CEP,CEP,5878.1133,6351.951,-1.0,1.0636873
5278461686632181760,0.4096411,0.013402472,0.29647756,0.16206568,0.03620256,0.082210615,RRAB,RRC,6424.9546,6226.3794,-1.0,-1.3643198
4126279126871525120,0.38929012,0.03132149,0.29669738,0.039281547,0.15574506,0.0876644,T2CEP,RRC,4256.657,5100.3076,13.953258,13.335955
4687219550983321984,0.25603697,0.012018033,0.22801282,0.3942168,0.044462472,0.06525297,CEP,CEP,6319.1353,6309.4487,1.2035437,4.1249733
5832076344015433472,0.48703206,0.014228012,0.33307132,0.003517615,0.068593204,0.093557805,RRC,RRC,5507.601,6494.5415,2.402309,1.6668091
4688988390363953536,0.29554465,0.020822255,0.38250265,0.22539257,0.021407532,0.05433042,CEP,RRAB,6822.11,6507.2373,-1.0,1.5376868
4297128111234135936,0.5980472,0.012185711,0.15172252,0.009195137,0.0646307,0.16421872,DSCT_SXPHE,RRC,7023.9316,6881.062,0.8617306,3.4780495
5504405626718390144,0.17976141,0.66067225,0.02467269,0.03246839,0.043945998,0.058479242,MIRA_SR,MIRA_SR,3672.7444,3888.358,63.726063,45.469685
5860736557636416640,0.32326153,0.02535386,0.4102845,0.1399569,0.051746592,0.049396522,RRC,RRAB,-1.0,5508.5,-1.0,13.869556
1987394862378579968,0.15323997,0.84316236,0.00055549375,0.00044722954,0.00078577315,0.0018091862,MIRA_SR,MIRA_SR,3556.1484,3459.8704,-1.0,92.65193
6233862425596442112,0.24061611,0.0441142,0.58744985,0.00062747486,0.044233598,0.08295871,RRC,RRAB,7362.3535,6487.299,0.94790983,-3.8683634
4655142772476324096,0.5376973,0.017536012,0.26040924,0.034497466,0.028466735,0.12139325,RRC,RRC,-1.0,7254.1846,-1.0,-4.0724983
6084461885129339904,0.045833662,0.0676242,0.79332143,0.00031615893,0.031332556,0.06157196,RRAB,RRAB,6444.9204,6150.872,1.500814,0.74715424
5823958855794606336,0.48147616,0.015141505,0.29209387,0.0015165294,0.06536249,0.14440945,RRAB,RRC,6613.333,6845.7715,3.759877,0.77202845
1819669925539275264,0.19057113,0.80718863,0.00058048393,0.000116581294,0.00038314937,0.0011599624,MIRA_SR,MIRA_SR,-1.0,3061.6055,-1.0,80.46773
5946750179753715328,0.15964378,0.8382228,0.00046146195,0.00023031868,0.0006804536,0.00076114445,MIRA_SR,MIRA_SR,-1.0,3526.7966,-1.0,92.956635
4295444797622063104,0.16297628,0.8341,0.0005983151,0.0003099889,0.0008757638,0.0011395941,MIRA_SR,MIRA_SR,-1.0,3424.0244,-1.0,86.212814
4658153858076649216,0.21483637,0.75394523,0.018550191,0.002978276,0.004142195,0.0055477084,MIRA_SR,MIRA_SR,3861.487,3414.9326,-1.0,39.332943
1833468972579821952,0.15602516,0.8153207,0.0043913843,0.004879144,0.0077327327,0.011650862,MIRA_SR,MIRA_SR,3910.8303,3484.8438,41.25955,68.55063
4702119990821992448,0.24393289,0.04764305,0.5626789,0.020765927,0.030274449,0.09470471,RRC,RRAB,-1.0,6166.032,-1.0,0.8403077
4661321173111570432,0.3865547,0.023852464,0.35202062,0.116681084,0.048372027,0.072519094,CEP,RRC,5849.797,6606.96,3.7327645,3.9364548
2033619568201907584,0.16779254,0.8240553,0.0016714842,0.0010524173,0.0022792749,0.003148951,MIRA_SR,MIRA_SR,3467.0122,3485.7407,114.19252,80.78514
3563015842679686016,0.3887923,0.028544655,0.38581917,0.0027958855,0.05701693,0.13703105,RRAB,RRC,6392.6543,7078.7334,1.0215015,1.0221229
6029365323212969216,0.40611196,0.028453223,0.22967312,0.03918144,0.19190368,0.10467658,T2CEP,RRC,4364.806,4900.678,42.585163,17.291607
4300662633099548032,0.56784344,0.027431305,0.21928756,0.006182309,0.06670114,0.1125542,RRC,RRC,6513.8027,6502.794,-1.0,5.1099825
4658168117374859520,0.17815374,0.6353232,0.08472697,0.024051435,0.029807974,0.04793667,MIRA_SR,MIRA_SR,3521.5928,3967.2947,22.981764,35.04869
3924997954129632896,0.36239526,0.021071576,0.24831267,0.00095977564,0.080712296,0.28654844,RRC,RRC,6872.1904,7548.175,-1.0,0.51865244
1955415223083628032,0.120110355,0.87914306,0.00013734972,6.419336e-05,0.00029014557,0.00025491032,MIRA_SR,MIRA_SR,-1.0,3369.078,-1.0,76.60808
4519414903869746816,0.16377614,0.75251573,0.06947568,0.00198388,0.0053613875,0.0068871947,MIRA_SR,MIRA_SR,3817.013,3791.8176,61.891293,46.0239
1821663207003120256,0.40386337,0.020242296,0.4610038,0.0038659386,0.053903013,0.057121612,RRC,RRAB,6135.4487,6169.4336,0.90239906,2.6061587
4496859999050032000,0.4999323,0.018774778,0.23334752,0.013268586,0.060088366,0.17458841,RRC,RRC,6649.5713,6504.037,1.049582,0.4867034
4533000293426381056,0.33356917,0.004705933,0.046125602,0.028495343,0.1610022,0.42610174,DSCT_SXPHE,DSCT_SXPHE,7544.0435,7869.51,-1.0,2.4079952
2442616723791668224,0.07517786,0.0782485,0.7266964,0.00097201305,0.03177362,0.08713166,RRAB,RRAB,-1.0,6495.242,-1.0,1.3994145
4757107087020659840,0.32914507,0.03448771,0.4392259,0.025066245,0.050849084,0.12122601,DSCT_SXPHE,RRAB,-1.0,6324.998,-1.0,-0.051094532
4112914936685215488,0.11689342,0.88223666,0.0002693644,5.2387964e-05,0.00031613698,0.00023198572,MIRA_SR,MIRA_SR,-1.0,3302.1753,-1.0,60.909943
4650233216773979392,0.15296607,0.7525864,0.011980254,0.017163632,0.023379922,0.04192362,MIRA_SR,MIRA_SR,-1.0,3752.0793,26.37181,46.215256
4669427425612439936,0.36447224,0.02285193,0.32368654,0.18368389,0.031567995,0.07373742,RRAB,RRC,5889.369,6168.164,3.5923598,2.37566
4659438087635368832,0.15927997,0.010815595,0.1959309,0.5327984,0.0466238,0.054551337,T2CEP,CEP,5037.048,5776.8364,16.678078,6.6202984
4687993259267152640,0.4011001,0.039587826,0.33074737,0.030489702,0.066335686,0.13173938,RRC,RRC,-1.0,7124.8135,-1.0,2.8269262
4438642202690044032,0.5048739,0.004611339,0.09437584,0.002411642,0.091321945,0.30240533,RRC,RRC,7764.6416,7673.669,1.0844417,1.7942762
6001533110403149184,0.20198256,0.7312545,0.008910288,0.012505213,0.02108459,0.024262767,MIRA_SR,MIRA_SR,3500.2314,2912.801,64.14164,63.2108
4648979326835781888,0.29842559,0.03189394,0.51772815,0.09170893,0.01633336,0.043910086,RRAB,RRAB,-1.0,6683.3516,-1.0,2.1814442
1670245646781746304,0.4003262,0.012961091,0.21120754,0.22147481,0.055780057,0.09825039,RRAB,RRC,6418.216,6501.5576,4.507411,2.354157
5892147062256438272,0.16230635,0.8370918,0.00044894568,4.806369e-06,4.0117775e-05,0.000107969616,MIRA_SR,MIRA_SR,-1.0,1940.2089,-1.0,74.161896
4649331922179014656,0.29845205,0.041742288,0.4559736,0.08790996,0.045325886,0.07059614,RRAB,RRAB,-1.0,6621.4365,-1.0,2.169488
5283063593779815040,0.40805474,0.005380377,0.12535821,0.26729685,0.04044346,0.1534664,DSCT_SXPHE,RRC,7458.1904,7348.796,-1.0,-2.0002718
4688864587884953216,0.25125453,0.029346012,0.28480452,0.32332695,0.044468507,0.06679948,CEP,CEP,5553.443,5636.237,2.283207,5.2446856
4687405746422148096,0.22218904,0.20472349,0.27014396,0.12215922,0.08683417,0.09395009,MIRA_SR,RRAB,3548.866,4160.9326,12.990759,32.145218
4651056235622322048,0.13258919,0.8451861,0.003504821,0.0051116226,0.0038927435,0.009715473,MIRA_SR,MIRA_SR,-1.0,3296.8755,21.580622,40.838272
6506526981270044672,0.633787,0.018191082,0.22980538,0.0013348528,0.034449127,0.08243254,RRC,RRC,7027.925,7260.462,0.97889614,0.41455507
4660373806406473088,0.03836938,0.0039749118,0.048604596,0.8482231,0.022631438,0.038196653,CEP,CEP,5329.8247,6051.5703,7.2302938,6.005548
5425875654407389312,0.38752118,0.02115773,0.33245653,0.10138541,0.0951922,0.062286954,RRC,RRC,7039.9043,5551.693,1.064107,10.920862
6034040442243967744,0.53673905,0.01081943,0.30772823,0.0030109452,0.06475971,0.07694261,RRC,RRC,5553.443,6480.91,3.4819727,-1.4060631
6026488279222399232,0.39259732,0.024618873,0.43413544,0.024013404,0.07572301,0.048912063,RRC,RRAB,5258.766,6075.454,-1.0,6.069243
4702174176127444736,0.54935807,0.019329706,0.2523529,0.022075318,0.03449364,0.12239039,RRAB,RRC,-1.0,7241.395,-1.0,-1.2301989
4690534131879199616,0.398478,0.008581512,0.16711676,0.2280697,0.064265706,0.1334883,CEP,RRC,6487.3213,7040.042,3.8441198,2.2753906
5770549975364217728,0.4212386,0.0149262175,0.23450004,0.17044292,0.0539335,0.10495866,RRC,RRC,6332.7783,6673.3438,2.066306,3.3067567
5321861235948466176,0.16777745,0.049783427,0.42917052,0.28545192,0.03221501,0.03560168,RRAB,RRAB,4982.917,5114.6846,4.3919516,8.251681
4406805980943204352,0.5520713,0.02197846,0.25013256,0.0051538525,0.049885064,0.120778814,RRC,RRC,6876.9326,6936.127,2.7751074,0.7307477
4658574215076243840,0.19391184,0.012202008,0.1522423,0.49019065,0.057960164,0.09349307,CEP,CEP,5452.6147,5954.2207,3.0239627,3.9063516
5356985890824036608,0.10852683,0.88863915,0.0002975704,0.0003790556,0.000415695,0.0017416347,MIRA_SR,MIRA_SR,-1.0,2802.101,-1.0,75.74786
3942772903918090112,0.51491255,0.0048623295,0.09493316,0.0036220276,0.17312516,0.20854476,DSCT_SXPHE,RRC,7469.1714,6778.837,0.75618505,-1.8640413
4685989438061831936,0.47247103,0.0066294493,0.14469111,0.14144216,0.08311288,0.15165336,CEP,RRC,5783.384,6641.1826,3.0326774,5.6126137
6028057724600044032,0.2615565,0.04789616,0.60127574,0.0024804694,0.03542286,0.051368225,RRC,RRAB,6927.0967,6061.71,1.1464128,1.2565331
4657502324364798976,0.2013779,0.024248444,0.37813067,0.32101896,0.026542509,0.048681542,RRAB,RRAB,-1.0,5874.418,-1.0,3.7795951
2178368757826716800,0.119108096,0.8759801,0.00049776246,0.0007567666,0.0011005357,0.0025566963,MIRA_SR,MIRA_SR,3634.4265,3519.8643,166.16647,79.960815
6827798983210584448,0.31285438,0.031753782,0.5395631,0.00041538166,0.03550636,0.07990703,DSCT_SXPHE,RRAB,7806.5947,7136.57,-1.0,-1.489892
4687621693074834688,0.23335233,0.018758385,0.30033427,0.36147407,0.029920304,0.056160573,CEP,CEP,5609.6816,6010.083,4.3030977,2.2330098
4657176151678903680,0.22705771,0.03295422,0.3994751,0.2720753,0.026703719,0.04173401,CEP,RRAB,5631.3496,5685.576,-1.0,5.334072
4655549802198265728,0.18017928,0.79443556,0.012660695,0.0024974027,0.0041615344,0.006065556,MIRA_SR,MIRA_SR,-1.0,3611.27,-1.0,59.242214
4658006351722505600,0.42744866,0.011185191,0.13911165,0.1908772,0.06859764,0.16277967,CEP,RRC,5725.474,6593.0073,-1.0,2.523188
4685875810341827072,0.30278698,0.022739107,0.35032704,0.2335858,0.03200518,0.05855587,CEP,RRAB,5752.1035,6123.0605,4.4628687,3.238879
6780502665908210560,0.24212459,0.037576184,0.5268587,0.00044849704,0.052528545,0.14046344,DSCT_SXPHE,RRAB,-1.0,6513.714,-1.0,-3.769535
6890184040315358592,0.5782436,0.024211382,0.3002525,0.0008063317,0.03437188,0.062114242,RRC,RRC,7051.2188,6905.516,3.9459949,0.8820267
4657216623182022784,0.13020204,0.0085856905,0.17655456,0.5827886,0.047316965,0.05455218,CEP,CEP,5291.8896,5511.1064,-1.0,6.6180263
6353903772218333952,0.399088,0.010211472,0.20707741,0.22711365,0.055081863,0.101427644,RRAB,RRC,6559.9736,6876.779,2.7363753,3.132505
1809397119680842240,0.039306324,0.07994487,0.84881264,0.0003236543,0.014983768,0.01662869,RRAB,RRAB,6326.123,5905.4766,0.9866419,1.3886957
6034126174100844416,0.4905244,0.0141363125,0.37851018,0.00635509,0.059060168,0.05141386,RRC,RRC,6852.2246,6564.832,2.1553903,0.50220203
5928246880880350976,0.36816666,0.026221538,0.528332,0.011927051,0.040270694,0.025082046,RRAB,RRAB,4884.3955,5576.49,6.3684993,3.4635231
6028204445124363776,0.13987704,0.053847656,0.74831754,0.0017241586,0.02426461,0.03196901,RRC,RRAB,5291.8896,5649.339,3.38611,1.1468763
1200844925791992960,0.49112847,0.0031940301,0.08270666,0.002765136,0.09602246,0.32418326,RRC,RRC,-1.0,8081.0503,3.4442086,0.952301
4690592028032978944,0.48975524,0.009126265,0.14916271,0.13997477,0.061323255,0.15065776,CEP,RRC,6540.258,6938.2803,1.7128735,3.5051188
4578118482488792192,0.3030145,0.0029411896,0.07102852,0.025454285,0.18185925,0.41570225,DSCT_SXPHE,DSCT_SXPHE,7109.452,7472.2744,1.6876974,6.3379903
4687185156891254272,0.4167692,0.016611215,0.22972015,0.1558455,0.067701206,0.11335267,CEP,RRC,5812.001,5881.364,2.0750208,0.7182579
