Prob_RRAB,Prob_RRC,Prob_MIRA_SR,Prob_CEP,Prob_T2CEP,Prob_DSCT_SXPHE,Class,Pred,True_T_eff,Pred_T_eff,True_Radius,Pred_Radius
5989429858213410048,0.116894,0.00095082365,0.879367,7.897462e-05,0.0007556844,0.0019535671,MIRA_SR,MIRA_SR,-1.0,2987.8743,-1.0,83.26947
510599322910613376,0.123134494,0.0006619175,0.8736041,9.861718e-05,0.00061029894,0.0018905521,MIRA_SR,MIRA_SR,-1.0,3685.905,-1.0,90.88143
5937576408824449536,0.0593222,0.07041079,0.43533248,0.06768972,0.16597407,0.20127077,MIRA_SR,MIRA_SR,3688.9458,3801.4565,8.207904,52.3152
4661978406173716352,0.044448353,0.058771197,0.013999139,0.8206858,0.021395162,0.040700275,CEP,CEP,5803.2144,5670.9497,4.17358,2.36791
5824689412560346368,0.11249142,0.00077350135,0.88418436,8.173617e-05,0.0005397258,0.0019293509,MIRA_SR,MIRA_SR,-1.0,3577.8862,-1.0,101.86515
4609359353041108480,0.04322345,0.18382433,0.030200241,0.3453857,0.14404038,0.25332594,RRC,CEP,7658.752,7464.793,1.985199,0.32212925
6029379067085234944,0.8574123,0.10751427,0.008756746,0.002780909,0.017191462,0.0063443393,RRAB,RRAB,5068.869,5968.035,3.5024633,5.3264723
4657077745425376384,0.019276658,0.03945148,0.039247952,0.6307832,0.07483779,0.19640297,CEP,CEP,5583.5015,5459.7417,2.9583688,5.5097094
6247137551035762048,0.51564586,0.33634895,0.040979367,0.005568991,0.04678768,0.054669105,RRC,RRAB,6894.042,6193.331,1.6231365,4.8764896
4648306563158471680,0.270768,0.058262765,0.4066354,0.03570158,0.09232035,0.13631193,MIRA_SR,MIRA_SR,3993.2527,4083.2966,27.64067,29.363552
5948221017072011776,0.12163412,0.59610915,0.059494793,0.03007591,0.11317662,0.07950945,CEP,RRC,4978.0024,5227.133,19.736292,6.3123627
5806472154120679040,0.11308637,0.24440615,0.022298211,0.5156093,0.05254598,0.05205396,RRC,CEP,6306.033,6657.58,2.9753718,5.105895
2738359684938747776,0.41630015,0.40180352,0.034335162,0.010684673,0.046676923,0.090199545,DSCT_SXPHE,RRAB,-1.0,7249.5635,-1.0,0.34452295
3259158764894232192,0.6378751,0.25881585,0.029545711,0.018136138,0.031591844,0.024035279,RRAB,RRAB,5407.548,6283.538,4.848698,4.2207108
4685938379478722688,0.11808157,0.16390972,0.039518163,0.55762905,0.053217296,0.067644216,CEP,CEP,5492.405,5554.5483,2.50629,5.127247
4536341266883517568,0.7513332,0.18574579,0.017257322,0.0026824072,0.015447614,0.027533755,RRAB,RRAB,5774.1797,6103.01,4.7286773,1.5280528
278294403107919232,0.1481889,0.018762056,0.7965115,0.0029526174,0.010250815,0.023334159,MIRA_SR,MIRA_SR,3370.3364,3688.5852,109.441925,66.46866
5627979394969064960,0.25221986,0.4829042,0.087240346,0.015772965,0.08751312,0.07434953,RRC,RRC,5448.9233,5836.2197,2.6043072,3.369913
5806521490403072512,0.22578599,0.4587358,0.054179437,0.124139935,0.06596507,0.07119376,RRC,RRC,6753.2793,6530.542,4.182582,1.2803879
4651837954026617728,0.006116268,0.026616551,0.0047071907,0.7875183,0.06200259,0.113039106,CEP,CEP,6554.415,6493.121,-1.0,3.5856152
5413162310695849216,0.12675682,0.0007703061,0.8681496,0.0001374855,0.001214953,0.0029710056,MIRA_SR,MIRA_SR,3366.9885,3639.6897,-1.0,88.48576
4658065789857256576,0.3913949,0.045838375,0.46108323,0.036182243,0.029770074,0.035731163,MIRA_SR,MIRA_SR,3702.5393,4101.0093,30.599186,22.004063
4654591814008307584,0.030536538,0.0815142,0.057216037,0.44289485,0.1198327,0.26800564,CEP,CEP,5709.3726,5719.7407,5.7218504,5.1839557
6027180112498246272,0.72660065,0.22286366,0.011180671,0.0037570524,0.025925415,0.009672549,RRAB,RRAB,4874.9463,5519.9165,3.2484193,7.022163
4685950405390279936,0.053436175,0.08298356,0.007813901,0.7967951,0.028908385,0.030062903,CEP,CEP,-1.0,6100.762,-1.0,7.3587947
5612304860291195264,0.10777981,0.00022003356,0.89100724,1.3163329e-05,0.00019154458,0.0007881896,MIRA_SR,MIRA_SR,-1.0,3064.366,-1.0,85.719345
6780502665908210560,0.55318195,0.2718116,0.023882069,0.0016910995,0.035319924,0.1141134,DSCT_SXPHE,RRAB,-1.0,6877.294,-1.0,4.417198
5341272941976695040,0.1365287,0.00073149597,0.86002773,6.996023e-05,0.0006767829,0.0019653083,MIRA_SR,MIRA_SR,-1.0,3706.4297,-1.0,90.47842
1116227988386725760,0.094273835,0.47728047,0.0632175,0.061638918,0.13672864,0.16686064,RRC,RRC,6799.2017,6589.0186,2.0742145,3.2080579
5406382722011558528,0.13776931,9.922777e-05,0.86138517,9.874496e-06,0.0001785737,0.0005578375,MIRA_SR,MIRA_SR,-1.0,3578.7383,-1.0,94.59446
4663875476024727680,0.0074707204,0.017765138,0.015793895,0.70118177,0.05448887,0.2032995,CEP,CEP,5771.9336,5451.959,4.295602,1.4832282
5620698218514466560,0.13030243,0.34155527,0.07160596,0.1667088,0.12492223,0.16490531,RRC,RRC,5222.8594,4865.8013,1.6161346,11.7716255
5856657266455101568,0.1241287,0.010047828,0.7911433,0.0059490344,0.022917965,0.045813274,MIRA_SR,MIRA_SR,3518.4,3810.6167,112.183304,60.776886
4661398856222712704,0.029131465,0.047915213,0.024657547,0.7716007,0.046611205,0.08008383,CEP,CEP,5845.809,5862.6367,-1.0,2.2650948
3699953938542634624,0.6696206,0.24116655,0.020459311,0.0029012908,0.029676864,0.036175437,RRAB,RRAB,6654.7783,6993.376,1.9691963,2.3053112
2101908826612614528,0.018685527,0.053145833,0.017064443,0.7388097,0.05079322,0.121501334,RRC,CEP,7136.6123,6452.708,3.2194142,3.763656
4657167798001865728,0.16810128,0.11413684,0.026747685,0.5924466,0.038857162,0.0597104,CEP,CEP,5623.6836,5967.487,-1.0,8.596387
1381253442215500672,0.20062324,0.32285067,0.03855042,0.30855584,0.04995118,0.07946864,RRC,RRC,7038.0137,6891.0596,1.6341376,2.9987335
4113137145438010368,0.073955536,0.48982164,0.067531966,0.0052812546,0.12944143,0.23396815,RRC,RRC,5745.6445,6050.172,4.289601,2.7599454
4651323966686672896,0.20585975,0.0024390372,0.77625555,0.003267609,0.0036055746,0.008572513,MIRA_SR,MIRA_SR,-1.0,3728.9858,-1.0,28.81829
5849011125168244992,0.045177717,0.35149246,0.07282482,0.028045425,0.26242387,0.2400357,RRC,RRC,5299.73,5497.9775,2.748332,6.5001225
4688943928839216128,0.091416396,0.11961524,0.03308769,0.64313763,0.047425125,0.06531796,CEP,CEP,5929.668,5901.5195,1.8901825,4.45213
4685949889953838848,0.030715402,0.06311264,0.026259452,0.74069023,0.050625186,0.08859712,CEP,CEP,-1.0,5654.164,-1.0,3.8516214
4991040379236585984,0.10513626,0.5963008,0.056049712,0.005515617,0.05892137,0.17807634,DSCT_SXPHE,RRC,-1.0,7547.2236,-1.0,1.2904134
4651664162458680832,0.12990414,0.018144308,0.637185,0.030368106,0.06073343,0.12366504,MIRA_SR,MIRA_SR,3718.5283,3568.4124,15.01347,31.165565
4660986612290419200,0.29386237,0.4679952,0.032354515,0.021339048,0.05446141,0.12998748,DSCT_SXPHE,RRC,-1.0,7711.168,-1.0,2.045529
4685928690029402624,0.07755765,0.082395464,0.032152023,0.68939865,0.04884989,0.0696463,CEP,CEP,5812.8647,5497.761,2.7043247,6.82535
4496982147921438336,0.8068996,0.14350577,0.012657091,0.004495201,0.01988223,0.012560102,RRAB,RRAB,6265.1025,6664.616,1.3500886,3.2726288
5279502477464543104,0.3372366,0.22914355,0.03872328,0.28962797,0.046621922,0.058646694,RRC,RRAB,-1.0,6237.912,-1.0,8.11995
5328184286803032192,0.13185883,4.676538e-05,0.86774355,3.6829413e-06,7.794122e-05,0.00026916724,MIRA_SR,MIRA_SR,-1.0,3695.4055,26.303062,98.336
2179997482451373568,0.08689628,0.00026912344,0.9084204,0.00010051892,0.0005579868,0.0037557739,MIRA_SR,MIRA_SR,-1.0,3255.5098,-1.0,60.933212
5760487657261182976,0.036061045,0.523369,0.07521826,0.0026655416,0.10091257,0.2617736,RRC,RRC,-1.0,7660.3643,-1.0,-2.1757898
4688971554088965376,0.036296874,0.06583561,0.017042592,0.7818553,0.036021523,0.06294814,CEP,CEP,5848.471,5915.747,-1.0,5.9697056
6904490198423480576,0.3348435,0.44094536,0.041365296,0.05524567,0.065229475,0.062370718,RRC,RRC,7047.7827,6619.3237,0.86400366,5.8349166
4652172132668370944,0.20304501,0.027666412,0.5496468,0.021218024,0.06432672,0.134097,MIRA_SR,MIRA_SR,3480.3972,3804.8267,19.66328,33.15282
5874220757789333376,0.2688385,0.58177966,0.058408577,0.008276039,0.04945616,0.03324111,RRC,RRC,7260.424,5060.2344,1.985199,7.345758
4527596850906132352,0.44283164,0.45240062,0.03597131,0.0035378651,0.03556071,0.029697862,T2CEP,RRC,5959.617,6568.6177,9.262068,1.3861976
1663308754906851968,0.49871987,0.30770156,0.031068867,0.065537065,0.037873928,0.05909869,RRAB,RRAB,6532.651,6763.45,1.2550716,2.500821
4435610574250738688,0.04687443,0.49270672,0.06821554,0.009845042,0.13873872,0.2436196,DSCT_SXPHE,RRC,7459.089,7029.3994,0.91601276,0.31643343
5317384127685135104,0.33407703,0.31903383,0.03928204,0.22612193,0.043979574,0.037505627,RRAB,RRAB,5316.202,5897.1543,4.45863,7.9468546
4688955709912770304,0.0041542756,0.020300547,0.0043103024,0.7561903,0.074240014,0.14080463,CEP,CEP,-1.0,6259.082,1.0750408,3.7010734
5951197154533843200,0.25444385,0.5707445,0.05776134,0.015753856,0.059490472,0.041805908,RRC,RRC,4414.888,5000.959,4.0465584,6.62782
4685951607981622912,0.121488005,0.029753631,0.49208233,0.12403384,0.06636731,0.16627489,MIRA_SR,MIRA_SR,3971.859,3817.1487,13.596222,18.097149
6027254982324008832,0.15155274,0.61243963,0.09628132,0.011750247,0.07770849,0.050267603,RRC,RRC,5043.7017,5570.7617,-1.0,5.8544035
5338614872574850944,0.30808508,0.19199547,0.14546643,0.16778405,0.103100486,0.08356851,RRAB,RRAB,-1.0,4584.282,-1.0,15.7592945
4320739337516073600,0.11068267,0.00018342189,0.8882367,1.6318352e-05,0.00017497582,0.0007058843,MIRA_SR,MIRA_SR,-1.0,3766.3088,-1.0,106.822174
4659472206857998208,0.1645718,0.124844655,0.038308505,0.5522178,0.050901648,0.069155574,T2CEP,CEP,5722.0176,5782.391,6.194933,9.992666
6267468964139496576,0.16350079,0.62098515,0.065590836,0.008913824,0.066363856,0.07464555,RRC,RRC,6226.168,6598.022,1.3760929,2.0344172
4637220049974962816,0.26474836,0.30530417,0.028664531,0.27874374,0.045421667,0.077117525,RRC,RRC,-1.0,7343.014,-1.0,4.74108
5928711905575002752,0.19424403,0.52989787,0.075143985,0.047720745,0.08333361,0.06965973,RRC,RRC,-1.0,5350.4575,-1.0,5.3858047
4659437396109591168,0.15306102,0.48959538,0.052088596,0.12908319,0.063409545,0.11276229,RRC,RRC,-1.0,7208.0947,-1.0,1.3304367
5913167250661599616,0.003170427,0.05056563,0.018908799,0.009552018,0.17109354,0.7467096,DSCT_SXPHE,DSCT_SXPHE,7659.7505,7484.2764,1.2030625,-0.7209487
5257702911416705920,0.08253288,0.0008600566,0.9049875,0.00041588632,0.0016192636,0.0095843775,MIRA_SR,MIRA_SR,3609.5796,3140.953,152.8865,54.99798
6411567487738213760,0.18603747,0.5185243,0.042014457,0.10154149,0.057383664,0.094498694,RRC,RRC,6967.917,7140.9624,2.4912872,2.2540846
4685741979166604032,0.25198102,0.18266536,0.03347781,0.41960856,0.04375677,0.06851052,RRAB,CEP,-1.0,6116.6562,-1.0,5.905722
4661650060177127680,0.37217578,0.16800599,0.03188324,0.3188391,0.045639466,0.06345641,CEP,RRAB,6549.6226,6091.504,3.1804075,7.3838954
4604992883131227648,0.11493179,0.15168524,0.025802244,0.5882332,0.046802778,0.07254472,RRAB,CEP,6548.624,6382.3438,4.1225715,6.1864753
1812222044223502976,0.30739373,0.53845686,0.044891175,0.004127246,0.048094776,0.057036236,RRC,RRC,6914.008,6873.2524,1.2100644,0.33938456
2021547750819467392,0.12230659,0.0011230865,0.8733801,8.878735e-05,0.0005803084,0.002521115,MIRA_SR,MIRA_SR,-1.0,3615.6843,-1.0,97.73098
6795060131140166528,0.17640536,0.45953357,0.026410395,0.0002643577,0.04288241,0.2945039,DSCT_SXPHE,RRC,-1.0,8048.701,-1.0,-4.978632
1334599720740513024,0.16840684,0.13705492,0.027718563,0.5354324,0.056487188,0.07490006,RRAB,CEP,6552.5996,6063.3716,2.4932876,9.021576
3491621980005215360,0.511622,0.33731,0.036524672,0.021582369,0.04079319,0.05216773,RRAB,RRAB,6087.6016,7013.196,2.2672482,1.7930126
4225705523811077888,0.77570856,0.15167548,0.015183906,0.0010736344,0.01614375,0.040214688,RRAB,RRAB,6361.939,6626.2305,3.0443835,1.2451496
4657293524524916096,0.2702146,0.37744698,0.029115502,0.2135093,0.038793646,0.07092004,RRC,RRC,-1.0,7324.9263,-1.0,2.491579
2059694142853039872,0.10543444,4.489674e-05,0.89425385,1.8978513e-06,3.876355e-05,0.00022617447,MIRA_SR,MIRA_SR,-1.0,2932.2812,-1.0,84.026535
5827635382183802880,0.10551783,0.0026022415,0.8844668,0.00041285262,0.0018743762,0.0051259133,MIRA_SR,MIRA_SR,3458.8386,3672.8845,-1.0,90.5016
6130696280355639680,0.007924717,0.12289004,0.036552,0.003939128,0.21648045,0.61221373,DSCT_SXPHE,DSCT_SXPHE,7661.747,7366.675,3.0745206,-4.7714863
1795643504821627520,0.900743,0.06344533,0.0122154495,0.00062318216,0.0046100006,0.018362971,RRAB,RRAB,6573.582,7019.386,0.9300151,1.7142291
566049927673777792,0.046861,0.0832172,0.008602751,0.79282016,0.033792827,0.03470614,RRAB,CEP,6155.287,5786.9062,1.0240316,8.198941
5940540451638319232,0.11544427,0.0001566805,0.88367355,1.3391468e-05,0.000119404445,0.0005926892,MIRA_SR,MIRA_SR,-1.0,3624.5837,-1.0,104.258514
637044843722377088,0.007632919,0.093668595,0.030908385,0.007785867,0.21087906,0.6491252,DSCT_SXPHE,DSCT_SXPHE,7695.69,7393.2344,0.9740224,-2.108324
5864269288586956160,0.1106724,0.0009191875,0.88539857,9.409804e-05,0.0005799443,0.002335715,MIRA_SR,MIRA_SR,-1.0,3405.479,-1.0,93.37533
4655420678295534080,0.27377644,0.119880415,0.04442808,0.44161287,0.05013773,0.07016441,CEP,CEP,5390.407,5647.575,-1.0,9.820186
3600594852311436544,0.25034636,0.44309837,0.0833339,0.009743038,0.08914247,0.12433586,RRAB,RRC,6596.044,6868.9614,2.0002017,3.6636283
5217182849892828672,0.055423506,0.1755268,0.018220503,0.63533765,0.051995914,0.06349569,RRC,CEP,7269.4087,7030.05,0.9550195,2.7791333
6126217969502025600,0.031729758,0.5024819,0.07158693,0.0029458192,0.14310658,0.248149,DSCT_SXPHE,RRC,7516.991,7030.993,-1.0,0.22234058
5530829124518818304,0.12460665,0.00026587603,0.8729091,4.4251647e-05,0.0005391072,0.0016349949,MIRA_SR,MIRA_SR,-1.0,3665.9407,-1.0,74.22991
4651289980592202112,0.14677083,0.14601187,0.012569588,0.6145335,0.042761255,0.037352923,RRAB,CEP,-1.0,6274.8594,-1.0,6.613305
5976541412952152960,0.10935869,0.00043492147,0.8887082,3.5579473e-05,0.00029435428,0.001168261,MIRA_SR,MIRA_SR,-1.0,3567.5093,-1.0,107.11297
1826481301336279168,0.07938965,0.13269995,0.3528979,0.062024035,0.17289025,0.20009816,MIRA_SR,MIRA_SR,3798.2615,3651.8105,12.219982,31.753887
4660347108888044416,0.0069774236,0.014234582,0.008724181,0.89199394,0.021639552,0.056430344,CEP,CEP,5839.0703,5319.46,2.3782678,1.8706408
4663215146260284032,0.40448496,0.37519994,0.0367317,0.07333769,0.043068934,0.067176804,RRC,RRAB,-1.0,7381.432,-1.0,-1.3118324
396182665451938048,0.1298596,0.0014109588,0.86380786,0.00019364683,0.0013232717,0.0034046227,MIRA_SR,MIRA_SR,-1.0,3727.5166,-1.0,99.2679
4627460647328262144,0.028152239,0.117492236,0.036230315,0.40371272,0.13000387,0.28440866,RRC,CEP,7031.0605,6548.0547,1.3430872,3.5401826
2864776176077839744,0.6828781,0.23208565,0.023051096,0.007411581,0.028779792,0.025793722,RRAB,RRAB,6419.8413,6628.956,0.90301037,3.5283487
5229781054123874304,0.22766435,0.20425212,0.039747473,0.4212367,0.045273673,0.06182567,RRAB,CEP,-1.0,6112.748,-1.0,4.2222805
5834297563700176640,0.1307784,0.0010985298,0.8641168,0.00017784747,0.0009964568,0.0028320018,MIRA_SR,MIRA_SR,-1.0,3694.5942,-1.0,94.94682
6026666361356045568,0.12443533,0.0017431641,0.86931384,0.00022465024,0.0012166961,0.003066322,MIRA_SR,MIRA_SR,-1.0,3674.7517,-1.0,92.07523
4344670860870864640,0.13525692,0.5150094,0.053090192,0.10234638,0.105774924,0.08852211,RRAB,RRC,5165.2466,5767.6475,8.899405,5.926097
679275985834424448,0.39268875,0.39927098,0.040471118,0.008722201,0.06722185,0.091625094,RRC,RRC,7466.182,6871.298,2.1932354,3.2623959
693042043212327552,0.6348255,0.2455143,0.021296747,0.0053623863,0.027871827,0.065129176,RRAB,RRAB,6735.5967,6865.3877,1.363091,2.8582911
6782890049248744320,0.5016891,0.33230543,0.037022848,0.02401316,0.050449967,0.054519463,RRAB,RRAB,-1.0,6448.839,-1.0,5.4056544
5476456414801765248,0.15798593,0.36930183,0.026127214,0.31959504,0.05016187,0.07682813,RRC,RRC,-1.0,7787.9893,-1.0,1.5075912
5615433554987668224,0.10684469,0.00078325765,0.89037335,3.8051403e-05,0.0005190793,0.0014416188,MIRA_SR,MIRA_SR,-1.0,3044.6597,-1.0,85.376564
4689058690377133440,0.16602069,0.16880594,0.02653315,0.52802026,0.04293683,0.067683056,CEP,CEP,5754.9624,6304.0703,3.8935318,7.2835536
4655192250535063424,0.3680023,0.24743868,0.027048588,0.26618278,0.036753617,0.05457397,RRC,RRAB,-1.0,6800.97,-1.0,4.6351337
6042686112630322176,0.16906303,0.55300903,0.09599302,0.0065190094,0.0963508,0.079065114,RRC,RRC,5153.0024,5868.2837,3.0263805,3.4287612
4246534225410984448,0.16102369,0.5490331,0.051764097,0.0054307356,0.099273495,0.13347484,RRC,RRC,6986.885,7005.5283,-1.0,1.4518585
5255838174059566208,0.1274668,0.00067257776,0.86622465,0.00014184562,0.001367825,0.004126275,MIRA_SR,MIRA_SR,-1.0,3651.2244,-1.0,62.228447
4659441798487827584,0.043732703,0.07065792,0.01810979,0.77629614,0.034252442,0.056951012,CEP,CEP,5902.214,6198.8257,2.8953576,4.4688625
4685951053864857216,0.14889859,0.10416112,0.05276848,0.5669286,0.04743881,0.07980441,T2CEP,CEP,5155.569,5064.1187,5.8448715,9.042999
1299492692422772352,0.07266763,0.51487374,0.056554608,0.009182205,0.13196522,0.21475661,DSCT_SXPHE,RRC,-1.0,6914.8022,-1.0,-1.4396296
6874134159850625664,0.030416062,0.18052155,0.04422563,0.03388941,0.23290733,0.47804,RRC,DSCT_SXPHE,6462.747,7014.8193,1.4511061,1.0053992
2028719285412478976,0.10561555,0.00035790136,0.89245933,2.727017e-05,0.0003075894,0.0012324221,MIRA_SR,MIRA_SR,-1.0,3087.0396,-1.0,84.88104
4655368069216073856,0.13914032,0.0018073397,0.8295824,0.0049906345,0.0041034734,0.020375695,MIRA_SR,MIRA_SR,-1.0,3690.2979,33.83175,29.664474
5872281120526912000,0.16273427,0.0007357122,0.83565956,2.9324618e-05,0.00033755501,0.0005035922,MIRA_SR,MIRA_SR,-1.0,2716.426,-1.0,78.302536
5479217086635628032,0.07031955,0.102156475,0.010011265,0.73603576,0.039479338,0.041997653,RRC,CEP,-1.0,5999.119,-1.0,6.370855
4685834265115238528,0.039762247,0.08754185,0.02284208,0.71204525,0.04681479,0.09099371,CEP,CEP,-1.0,6132.67,-1.0,4.5592155
5934152392228689792,0.14934003,0.009494153,0.8317863,0.00062544935,0.0031264354,0.00562757,MIRA_SR,MIRA_SR,3773.905,3683.233,56.079628,79.644485
5857795806416439552,0.13421553,0.0009615179,0.8612932,0.00011889358,0.0011071448,0.0023037368,MIRA_SR,MIRA_SR,-1.0,3694.5896,-1.0,99.37738
4659956679166110848,0.002056083,0.011306436,0.0029478727,0.7476623,0.07553917,0.16048819,CEP,CEP,5727.0093,6072.869,3.31043,1.8718872
4659376343173216768,0.4598922,0.25162882,0.026235024,0.005330058,0.044696726,0.21221723,RRC,RRAB,-1.0,7298.318,-1.0,5.75753
5834308318299799296,0.12933888,0.0029902935,0.85477895,0.00072144467,0.0035521232,0.008618343,MIRA_SR,MIRA_SR,3613.7224,3689.8372,-1.0,88.55381
4657960103545285248,0.01841497,0.04225074,0.030309398,0.6504756,0.07012384,0.1884254,CEP,CEP,5812.8647,5810.2227,5.5448194,4.6396713
1872222703005764864,0.11813263,0.01147676,0.81716645,0.005981012,0.014607436,0.032635726,MIRA_SR,MIRA_SR,3950.5247,3461.7822,71.56333,48.263523
5814280885703978624,0.087429404,0.03025471,0.693436,0.023284689,0.07190401,0.09369107,MIRA_SR,MIRA_SR,3915.1443,3606.2961,74.66387,64.06607
5891038582712347520,0.6264519,0.08609692,0.22030273,0.01739327,0.027106497,0.022648685,RRAB,RRAB,-1.0,4682.244,-1.0,16.645155
5985745596582586240,0.12008557,0.0007102802,0.87679464,5.765281e-05,0.00058168,0.0017701401,MIRA_SR,MIRA_SR,-1.0,3012.1475,-1.0,86.844986
6077422536819121408,0.10603455,0.003107252,0.8786619,0.0006791029,0.0033675516,0.008149697,MIRA_SR,MIRA_SR,3766.9143,3692.886,-1.0,94.53398
4126203226205846912,0.16593187,0.0033598721,0.7945949,0.002346384,0.010554748,0.023212232,MIRA_SR,MIRA_SR,-1.0,3723.8516,83.04333,69.44304
4343238712618317312,0.13619173,0.49856314,0.072783455,0.017374834,0.13329111,0.14179567,RRC,RRC,5740.3203,6094.951,3.552472,1.5923743
6487213539836785408,0.47865817,0.30615926,0.034447186,0.084803924,0.041380994,0.054550536,RRC,RRAB,-1.0,7341.3965,-1.0,1.3014126
6369199692651314944,0.0054113683,0.0423276,0.014586373,0.22272511,0.18801862,0.5269309,DSCT_SXPHE,DSCT_SXPHE,7187.547,7372.1274,-1.0,0.81571484
5286562926959347200,0.028923124,0.10919469,0.035382163,0.4269295,0.11091797,0.2886525,DSCT_SXPHE,CEP,7425.1465,6514.202,1.0360336,2.444283
3549303218990823296,0.7139039,0.19949864,0.021271799,0.016634097,0.027895797,0.020795805,RRAB,RRAB,6313.5205,6592.9414,2.4082727,3.588662
6889504679569110016,0.11039155,0.6460284,0.08536219,0.0022472148,0.07560627,0.080364384,RRAB,RRC,6318.0127,6523.2344,1.1210485,0.9363985
6001533110403149184,0.13012955,0.009015326,0.82132745,0.0022395628,0.012110393,0.025177682,MIRA_SR,MIRA_SR,3488.067,3282.6738,66.33341,62.707935
1835361193416284288,0.084110126,0.29027367,0.10393775,0.12804364,0.188272,0.20536281,RRC,RRC,5302.3916,5258.1074,2.4962883,7.591121
4662016614180522752,0.04731493,0.08610949,0.019983044,0.76189846,0.026125921,0.058568157,CEP,CEP,6637.924,6168.211,2.7153263,2.6232843
5283758004079006720,0.46011582,0.32339466,0.039699543,0.081001274,0.043769877,0.05201884,RRAB,RRAB,6660.4355,6020.696,0.80599356,4.0038843
4657803697948563072,0.26222807,0.1279341,0.035158712,0.4611501,0.045715578,0.06781341,CEP,CEP,5235.7305,5736.3364,34.055786,7.842587
5235747416559771520,0.131129,0.00028514935,0.86651057,4.2365038e-05,0.00054618635,0.0014868237,MIRA_SR,MIRA_SR,-1.0,3738.4878,-1.0,83.98417
4687246317230795136,0.05508222,0.13557,0.026972098,0.60484105,0.06930732,0.10822738,CEP,CEP,5680.6367,6158.4844,4.0955667,7.7636046
4685891714589290496,0.12993294,0.17634946,0.026336087,0.55896497,0.04221748,0.06619905,CEP,CEP,-1.0,6174.9297,-1.0,4.862837
5977090588973795712,0.12340512,0.001921282,0.8701037,0.00019211565,0.0009186756,0.003459098,MIRA_SR,MIRA_SR,-1.0,3907.854,-1.0,100.46842
5986816898867399296,0.39695042,0.36877337,0.08422909,0.038220435,0.070579015,0.04124778,RRAB,RRAB,5871.765,5042.732,2.3562636,7.5528584
838845943709443840,0.11831958,0.61511993,0.041432776,0.00232529,0.066672646,0.15612976,DSCT_SXPHE,RRC,7478.0566,7703.5547,-1.0,-0.5173211
5989333891468641152,0.121784285,0.00045848373,0.87621117,3.6252513e-05,0.0003696972,0.0011401603,MIRA_SR,MIRA_SR,-1.0,3656.642,-1.0,106.222015
1241696180808694528,0.72526526,0.17131244,0.020028953,0.0015090122,0.020887673,0.06099671,RRAB,RRAB,6826.063,6952.5117,2.1012197,0.801558
4658248411724575104,0.006527922,0.036708888,0.007887612,0.5529706,0.13453877,0.26136616,CEP,CEP,5901.715,6357.1807,-1.0,4.0287266
4757856365537124224,0.33774063,0.2104906,0.022467384,0.35807443,0.040141728,0.031085249,RRC,CEP,-1.0,6901.6113,-1.0,5.3574576
5817760874371388672,0.079512425,0.5109891,0.089711465,0.014286437,0.15611096,0.14938954,RRAB,RRC,5820.518,6298.8057,5.5208154,2.6936183
6059436828704635648,0.25021353,0.51419324,0.05883917,0.04055664,0.07807946,0.058117967,RRAB,RRC,-1.0,5194.5186,-1.0,7.3240676
4983453444063900800,0.33623195,0.43787813,0.04770509,0.007906367,0.06571566,0.10456287,RRC,RRC,7551.267,7095.207,1.4331031,-0.07323313
2110509378358787840,0.4490805,0.20818177,0.026436208,0.24061003,0.044107884,0.03158351,RRAB,RRAB,6510.688,6558.1934,1.3920956,6.515693
1386934073335824512,0.03649222,0.1531596,0.021648813,0.5158999,0.10405859,0.16874082,RRC,CEP,-1.0,7455.121,2.477285,1.2216725
6006155835230854144,0.23242992,0.51036465,0.06439285,0.0072550895,0.085990965,0.099566564,RRC,RRC,6275.0854,6269.2866,4.0295553,2.4380326
4655270900025998464,0.39280656,0.16860041,0.04440899,0.3013559,0.04109928,0.051728904,RRAB,RRAB,-1.0,5848.675,-1.0,6.6651754
4656936526869631232,0.0972116,0.1761245,0.018069375,0.62022626,0.043135405,0.045232788,CEP,CEP,5608.6426,5899.032,3.264422,5.513343
4689027487394143488,0.045787554,0.10854497,0.008086197,0.7698954,0.0331712,0.034514762,RRAB,CEP,-1.0,6210.749,-1.0,5.1074896
4904167523145086720,0.008922242,0.085784554,0.021030374,0.2624012,0.12154143,0.50032014,DSCT_SXPHE,DSCT_SXPHE,-1.0,7386.2036,1.9701962,-0.16361856
1821232434656240896,0.83835894,0.123634994,0.009703386,0.0035354814,0.01636562,0.008401582,RRC,RRAB,-1.0,6318.4214,-1.0,4.4429827
6349627526684387584,0.021276575,0.12308905,0.01683281,0.34804377,0.18275827,0.30799952,RRC,CEP,6854.109,6443.239,0.9180136,5.5832233
5533599103554402048,0.16420001,0.00011972075,0.8354573,4.6911296e-06,3.804248e-05,0.00018023963,MIRA_SR,MIRA_SR,-1.0,3199.5864,-1.0,60.811714
1976019418159268096,0.12071175,0.0007903204,0.8739982,0.00014307532,0.0012578273,0.0030988557,MIRA_SR,MIRA_SR,-1.0,3588.6443,-1.0,89.88493
4389386349506368896,0.045766894,0.48315787,0.050200712,0.013076413,0.15124732,0.2565508,RRC,RRC,6426.164,6369.034,2.020205,1.1769004
2011136170280523904,0.013986888,0.065888286,0.033336006,0.28665516,0.26974195,0.33039168,T2CEP,DSCT_SXPHE,4833.516,4954.8184,10.19463,23.836376
