index,ID,Path,N,N_b,N_r,Class,T_eff,e_T_eff,E_T_eff,Lum,e_Lum,E_Lum,Radius,e_Rad,E_Rad,logg,e_logg,E_logg,Mass,e_Mass,E_Mass,rho,e_rho,E_rho
20150,4690580826757848704,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4690580826757848704.dat,28,15,13,CEP,5994.05,5783.0,6314.0,3.8249,-1.0,-1.0,1.618,-1.0,-1.0,4.1205,-1.0,-1.0,1.26,-1.0,-1.0,0.2975,-1.0,-1.0
11714,5361438878543724544,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5361438878543724544.dat,39,19,20,MIRA_SR,3952.55,3816.5667,4059.2725,-1.0,-1.0,-1.0,95.462,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6152,6665806629421480960,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6665806629421480960.dat,30,15,15,RRAB,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14909,404590115470125312,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/404590115470125312.dat,30,16,14,RRC,6287.0,6019.31,6600.6665,17.57455,-1.0,-1.0,2.946,-1.0,-1.0,3.6758,-1.0,-1.0,1.5,-1.0,-1.0,0.0587,-1.0,-1.0
18203,4657992161144482688,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4657992161144482688.dat,23,12,11,T2CEP,5351.6665,5108.303,5514.02,-1.0,-1.0,-1.0,7.62,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
16243,4704927490681686656,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4704927490681686656.dat,24,12,12,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
22255,4689004642523712512,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4689004642523712512.dat,28,14,14,CEP,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19148,5327836325732931840,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5327836325732931840.dat,23,12,11,CEP,4512.25,4260.0,4873.4004,-1.0,-1.0,-1.0,54.24036,46.499115,60.854076,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14165,4711026623414957184,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4711026623414957184.dat,29,14,15,RRC,6969.0,-1.0,-1.0,1.81588,-1.0,-1.0,0.924,-1.0,-1.0,4.6911,-1.0,-1.0,1.53,-1.0,-1.0,1.937,-1.0,-1.0
16590,5266391935176913280,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5266391935176913280.dat,25,12,13,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7850,5873278171420388224,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5873278171420388224.dat,55,27,28,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1112,5811885973279899392,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5811885973279899392.dat,55,27,28,DSCT_SXPHE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11310,6062182309260732416,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6062182309260732416.dat,61,31,30,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
10298,5927671080359624064,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5927671080359624064.dat,26,13,13,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9555,5356291789759991424,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5356291789759991424.dat,36,18,18,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23400,4690582613464720640,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4690582613464720640.dat,26,12,14,CEP,6988.0,-1.0,-1.0,1.5431700000000002,-1.0,-1.0,0.848,-1.0,-1.0,4.7665,-1.0,-1.0,1.53,-1.0,-1.0,2.5132,-1.0,-1.0
2018,5810624902158592000,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5810624902158592000.dat,46,23,23,DSCT_SXPHE,7454.0,-1.0,-1.0,3.36859,-1.0,-1.0,1.101,-1.0,-1.0,4.5879,-1.0,-1.0,1.71,-1.0,-1.0,1.2829,-1.0,-1.0
8281,2044673061657230720,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/2044673061657230720.dat,32,17,15,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
16240,4651955395572970880,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4651955395572970880.dat,25,13,12,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1419,5444025430282681600,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5444025430282681600.dat,30,16,14,DSCT_SXPHE,7670.0,7302.5,8064.0,6.12845,-1.0,-1.0,1.5,-1.0,-1.0,4.314,-1.0,-1.0,1.69,-1.0,-1.0,0.5011,-1.0,-1.0
18592,5334713358697966208,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5334713358697966208.dat,36,18,18,T2CEP,4901.0,4832.8203,5016.0,4.897939,3.8916664,5.904212,3.0696576,2.9305172,3.15688,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12004,5338259936527218176,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5338259936527218176.dat,33,16,17,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
10563,5900322240449604224,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5900322240449604224.dat,34,19,15,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,103.368,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
24588,4658980037936109056,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4658980037936109056.dat,25,13,12,CEP,5800.0,5289.2725,6259.69,-1.0,-1.0,-1.0,5.747999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2537,6798547678944478336,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6798547678944478336.dat,51,26,25,DSCT_SXPHE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12908,4660579105789338112,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4660579105789338112.dat,98,49,49,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1798,6092747804756313216,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6092747804756313216.dat,31,16,15,DSCT_SXPHE,7627.0,7168.0,8129.0,5.058680000000001,-1.0,-1.0,1.277,-1.0,-1.0,4.4783,-1.0,-1.0,1.79,-1.0,-1.0,0.8588,-1.0,-1.0
6946,5881254539836229120,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5881254539836229120.dat,24,12,12,RRAB,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3004,3009915387436516096,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/3009915387436516096.dat,40,20,20,DSCT_SXPHE,7215.75,6950.0,7432.5,10.430476,8.5706625,12.29029,2.0665302,1.9477575,2.2275891,4.0246,-1.0,-1.0,1.67,-1.0,-1.0,0.1856,-1.0,-1.0
18096,2032083584842678144,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/2032083584842678144.dat,31,16,15,T2CEP,4808.67,4666.68,5000.0,40.768524,30.631714,50.905334,9.199521,8.508933,9.767852,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9064,5235720027525004416,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5235720027525004416.dat,29,14,15,MIRA_SR,3949.56,3600.0,4365.175,-1.0,-1.0,-1.0,75.408,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2693,6653141423702213888,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6653141423702213888.dat,33,18,15,DSCT_SXPHE,7402.0,-1.0,-1.0,1.79005,-1.0,-1.0,0.8140000000000001,-1.0,-1.0,4.8452,-1.0,-1.0,1.69,-1.0,-1.0,3.1385,-1.0,-1.0
1730,4539965875678209920,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4539965875678209920.dat,34,17,17,DSCT_SXPHE,7278.0,-1.0,-1.0,2.53451,-1.0,-1.0,1.001,-1.0,-1.0,4.6518,-1.0,-1.0,1.64,-1.0,-1.0,1.6335,-1.0,-1.0
22179,4688953274681854336,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4688953274681854336.dat,28,14,14,CEP,5409.0,5086.8,6911.72,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23972,4685875123187152512,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4685875123187152512.dat,24,12,12,CEP,5286.9,4993.5,6911.72,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11049,2234670968715718016,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/2234670968715718016.dat,25,13,12,MIRA_SR,4115.34,3901.6924,4231.7676,-1.0,-1.0,-1.0,74.322,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14594,2197577500841395968,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/2197577500841395968.dat,26,13,13,RRC,5563.0,-1.0,-1.0,0.52159,-1.0,-1.0,0.777,-1.0,-1.0,4.6479,-1.0,-1.0,0.98,-1.0,-1.0,2.0851,-1.0,-1.0
12106,5294124298488520576,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5294124298488520576.dat,24,11,13,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4078,6746633825121892864,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6746633825121892864.dat,23,12,11,RRAB,6911.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6261,1748787297114357632,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/1748787297114357632.dat,32,17,15,RRAB,5902.0,5412.0,7042.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
974,6675427527962502272,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6675427527962502272.dat,29,15,14,DSCT_SXPHE,7239.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19553,4685885083163333632,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4685885083163333632.dat,26,13,13,CEP,7140.0,-1.0,-1.0,3.27478,-1.0,-1.0,1.183,-1.0,-1.0,4.4938,-1.0,-1.0,1.59,-1.0,-1.0,0.9613,-1.0,-1.0
12771,6034036563903034624,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6034036563903034624.dat,36,18,18,RRC,5698.814,5400.0,6225.6104,18.72067,-1.0,-1.0,2.977,-1.0,-1.0,3.6722,-1.0,-1.0,1.52,-1.0,-1.0,0.0576,-1.0,-1.0
24519,5948221017072011776,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5948221017072011776.dat,25,13,12,CEP,5036.73,4860.0,5234.2876,-1.0,-1.0,-1.0,19.576,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14570,4774675801063531136,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4774675801063531136.dat,23,12,11,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15568,6524231454941725056,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6524231454941725056.dat,64,33,31,RRC,7130.6196,6922.1177,7636.0,3.2771,-1.0,-1.0,1.272,-1.0,-1.0,4.405,-1.0,-1.0,1.5,-1.0,-1.0,0.7283,-1.0,-1.0
12350,4657068738924530432,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4657068738924530432.dat,28,13,15,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9310,5892023882596310912,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5892023882596310912.dat,26,13,13,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,82.56200000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
22315,5311616398935271168,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5311616398935271168.dat,41,21,20,CEP,3887.6667,3692.0,4204.165,-1.0,-1.0,-1.0,123.778,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12040,5859570972269940352,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5859570972269940352.dat,28,14,14,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3729,5936778640080403328,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5936778640080403328.dat,23,11,12,RRAB,6088.0,-1.0,-1.0,7.583660000000001,-1.0,-1.0,2.475,-1.0,-1.0,3.7077,-1.0,-1.0,1.14,-1.0,-1.0,0.0752,-1.0,-1.0
24624,4662050080592824576,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4662050080592824576.dat,83,42,41,CEP,5348.0,5230.0674,5589.803000000001,11.75132,-1.0,-1.0,3.422,-1.0,-1.0,3.3865,-1.0,-1.0,1.04,-1.0,-1.0,0.026,-1.0,-1.0
9359,2008040632740614400,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/2008040632740614400.dat,28,14,14,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9229,5322099555097666688,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5322099555097666688.dat,27,14,13,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
16322,5996891556430025088,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5996891556430025088.dat,37,19,18,RRC,4928.5,4832.8203,5005.0,47.61927,-1.0,-1.0,4.607,-1.0,-1.0,3.3043,-1.0,-1.0,1.56,-1.0,-1.0,0.016,-1.0,-1.0
11587,4684934044257254912,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4684934044257254912.dat,28,14,14,MIRA_SR,3912.3333,3756.0,4129.81,-1.0,-1.0,-1.0,15.773,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
24218,4651043518267084416,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4651043518267084416.dat,30,15,15,CEP,5861.0,5749.0,6266.033,-1.0,-1.0,-1.0,8.221,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
17781,1538945885202864000,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/1538945885202864000.dat,36,18,18,RRD,6840.0,-1.0,-1.0,2.00317,-1.0,-1.0,1.008,-1.0,-1.0,4.6015,-1.0,-1.0,1.48,-1.0,-1.0,1.4457,-1.0,-1.0
2282,4687610667878436608,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4687610667878436608.dat,25,12,13,DSCT_SXPHE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5810,4745541388626620800,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4745541388626620800.dat,39,19,20,RRAB,6476.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14955,5508618023264931584,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5508618023264931584.dat,24,12,12,RRC,6959.0,-1.0,-1.0,2.49315,-1.0,-1.0,1.086,-1.0,-1.0,4.548,-1.0,-1.0,1.52,-1.0,-1.0,1.1859,-1.0,-1.0
3440,2960259552540842880,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/2960259552540842880.dat,33,17,16,RRAB,6553.045,6375.0,6785.0,1.75722,-1.0,-1.0,1.044,-1.0,-1.0,4.5245,-1.0,-1.0,1.33,-1.0,-1.0,1.1688,-1.0,-1.0
369,6420252628869756544,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6420252628869756544.dat,37,19,18,DSCT_SXPHE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
191,6635291848858388608,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6635291848858388608.dat,39,21,18,DSCT_SXPHE,7196.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
16191,4663450755283112064,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4663450755283112064.dat,58,30,28,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7027,6069702414695730816,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6069702414695730816.dat,23,12,11,RRAB,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7706,4658242570568993792,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4658242570568993792.dat,25,13,12,MIRA_SR,3689.0,3299.5,4421.5127,-1.0,-1.0,-1.0,19.91,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14004,5808970966097219584,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5808970966097219584.dat,42,22,20,RRC,7088.3335,6935.5,7508.75,9.46227,-1.0,-1.0,2.114,-1.0,-1.0,3.9696,-1.0,-1.0,1.52,-1.0,-1.0,0.1608,-1.0,-1.0
20701,6342363504332224384,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6342363504332224384.dat,30,15,15,CEP,6213.0664,5809.2,6483.55,6.19542,-1.0,-1.0,1.981,-1.0,-1.0,3.9649,-1.0,-1.0,1.32,-1.0,-1.0,0.1698,-1.0,-1.0
18277,5569478848018385920,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5569478848018385920.dat,27,14,13,T2CEP,4929.1,4645.16,5116.25,9.362891,7.817525999999999,10.908257,4.1958733,3.8945215,4.7245045,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
22260,4687185809726239872,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4687185809726239872.dat,29,15,14,CEP,5673.555,5573.1196,6037.533,16.33735,-1.0,-1.0,3.66,-1.0,-1.0,3.3643,-1.0,-1.0,1.13,-1.0,-1.0,0.0231,-1.0,-1.0
21634,261548119462093568,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/261548119462093568.dat,24,13,11,CEP,4426.0,4378.25,4631.0,-1.0,-1.0,-1.0,76.18865,69.592674,77.859566,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11042,5937203502567621632,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5937203502567621632.dat,27,15,12,MIRA_SR,-1.0,-1.0,-1.0,27.446642,22.726198,32.167084,15.847041,15.027892,16.223688,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1344,2989251268983502848,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/2989251268983502848.dat,38,19,19,DSCT_SXPHE,7731.75,7577.465,7884.0,7.5818496,6.9594526,8.2042465,1.5345626,1.4758662,1.5976894,4.1866,-1.0,-1.0,1.7,-1.0,-1.0,0.3218,-1.0,-1.0
11283,4655227885830980480,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4655227885830980480.dat,29,15,14,MIRA_SR,3793.01,3418.0,4177.04,-1.0,-1.0,-1.0,23.329,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
13695,3286017699360720768,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/3286017699360720768.dat,64,33,31,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
18990,5520505328816739584,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5520505328816739584.dat,26,13,13,T2CEP,4883.0,4618.6997,4983.0,-1.0,-1.0,-1.0,36.473,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9677,5862575181648278656,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5862575181648278656.dat,33,17,16,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
16593,2081036621283669888,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/2081036621283669888.dat,24,12,12,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
22429,4657994665278517632,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4657994665278517632.dat,26,13,13,CEP,5711.5503,5434.5,6126.793000000001,51.58522,-1.0,-1.0,4.4830000000000005,-1.0,-1.0,3.3524,-1.0,-1.0,1.65,-1.0,-1.0,0.0183,-1.0,-1.0
6222,5958604426930619904,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5958604426930619904.dat,33,16,17,RRAB,4898.0,4833.175,4935.88,-1.0,-1.0,-1.0,5.143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5048,4245051186088768128,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4245051186088768128.dat,52,26,26,RRAB,6081.0,5601.4336,7258.6934,4.58779,-1.0,-1.0,1.714,-1.0,-1.0,4.0875,-1.0,-1.0,1.31,-1.0,-1.0,0.2603,-1.0,-1.0
12377,5257450844058718080,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5257450844058718080.dat,41,23,18,RRC,7866.0,-1.0,-1.0,7.0442100000000005,-1.0,-1.0,1.429,-1.0,-1.0,4.4021,-1.0,-1.0,1.88,-1.0,-1.0,0.6441,-1.0,-1.0
