index,ID,Path,N,N_b,N_r,Class,T_eff,e_T_eff,E_T_eff,Lum,e_Lum,E_Lum,Radius,e_Rad,E_Rad,logg,e_logg,E_logg,Mass,e_Mass,E_Mass,rho,e_rho,E_rho
20615,4657077745425376384,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4657077745425376384.dat,28,14,14,CEP,5643.25,5305.25,6142.04,22.78221,-1.0,-1.0,2.801,-1.0,-1.0,3.7841,-1.0,-1.0,1.74,-1.0,-1.0,0.0792,-1.0,-1.0
24192,4658117677306992896,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4658117677306992896.dat,23,12,11,CEP,5811.6665,5647.25,6308.0,163.47124,-1.0,-1.0,4.44,-1.0,-1.0,3.5413,-1.0,-1.0,-1.0,-1.0,-1.0,0.0286,-1.0,-1.0
20835,5938738764416910848,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5938738764416910848.dat,23,11,12,CEP,4066.29,3970.0,4423.3335,-1.0,-1.0,-1.0,81.96,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6285,5857032092512910720,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5857032092512910720.dat,29,14,15,RRAB,5526.656999999999,5213.0,5800.0,13.143648,10.121005,16.16629,3.9544451,3.5904975,4.4446254000000005,3.5327,-1.0,-1.0,1.4,-1.0,-1.0,0.0371,-1.0,-1.0
15003,5807723535792004480,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5807723535792004480.dat,35,17,18,RRC,6930.0,6630.0,7062.5,8.42528,-1.0,-1.0,2.0380000000000003,-1.0,-1.0,3.9959,-1.0,-1.0,1.5,-1.0,-1.0,0.1773,-1.0,-1.0
6992,5279131052991499520,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5279131052991499520.dat,24,12,12,RRAB,6417.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19801,4660955379303515520,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4660955379303515520.dat,58,30,28,CEP,5229.125,4990.3335,5370.0,-1.0,-1.0,-1.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
17486,5066900054419246080,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5066900054419246080.dat,40,20,20,RRD,7392.6196,7168.0,7860.5,26.39774,-1.0,-1.0,3.422,-1.0,-1.0,3.5655,-1.0,-1.0,1.57,-1.0,-1.0,0.0392,-1.0,-1.0
18143,2924960487648406144,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/2924960487648406144.dat,46,23,23,T2CEP,4682.71,4591.9297,4816.8027,-1.0,-1.0,-1.0,40.973,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15094,6408210747458326400,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6408210747458326400.dat,46,23,23,RRC,7655.0,7236.0,7942.5,2.27593,-1.0,-1.0,0.991,-1.0,-1.0,4.6444,-1.0,-1.0,1.58,-1.0,-1.0,1.6226,-1.0,-1.0
20057,4685929720754211968,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4685929720754211968.dat,27,14,13,CEP,5952.0,5603.3335,6911.72,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11534,4657100732095381888,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4657100732095381888.dat,25,13,12,MIRA_SR,3566.78,3243.25,3869.46,-1.0,-1.0,-1.0,37.089,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5777,6029852647329174656,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6029852647329174656.dat,45,23,22,RRAB,5350.75,5195.893,5443.25,26.48954,-1.0,-1.0,3.5380000000000003,-1.0,-1.0,3.5225,-1.0,-1.0,1.52,-1.0,-1.0,0.0343,-1.0,-1.0
19029,1388827294919788032,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/1388827294919788032.dat,36,18,18,T2CEP,4931.6733,4580.9736,5090.285,-1.0,-1.0,-1.0,2.83,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6463,5237581809949098240,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5237581809949098240.dat,31,14,17,RRAB,5812.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.355,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7526,1865419028125805696,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/1865419028125805696.dat,34,23,11,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
22522,4687212365506066304,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4687212365506066304.dat,24,12,12,CEP,6410.0,-1.0,-1.0,1.9589,-1.0,-1.0,1.135,-1.0,-1.0,4.4388,-1.0,-1.0,1.29,-1.0,-1.0,0.8826,-1.0,-1.0
493,5247008752067478656,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5247008752067478656.dat,26,13,13,DSCT_SXPHE,7083.703,6869.0,7310.0,12.99691,-1.0,-1.0,2.256,-1.0,-1.0,3.949,-1.0,-1.0,1.65,-1.0,-1.0,0.1438,-1.0,-1.0
4584,1661019919590478464,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/1661019919590478464.dat,27,13,14,RRAB,6345.22,6090.55,6828.0,41.233353,34.33012,48.136585,5.313535,4.5887027,5.767186,3.1356,-1.0,-1.0,1.23,-1.0,-1.0,0.01,-1.0,-1.0
12138,4658812740375139328,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4658812740375139328.dat,24,12,12,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
20171,4687146536543695744,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4687146536543695744.dat,26,13,13,CEP,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
22877,4619631471703374592,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4619631471703374592.dat,28,14,14,CEP,6394.0,-1.0,-1.0,3.46586,-1.0,-1.0,1.517,-1.0,-1.0,4.1833,-1.0,-1.0,1.28,-1.0,-1.0,0.3666,-1.0,-1.0
8112,5847092271198866944,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5847092271198866944.dat,33,17,16,MIRA_SR,3706.51,3288.0,4038.34,-1.0,-1.0,-1.0,97.364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
13430,1454891416716749312,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/1454891416716749312.dat,46,23,23,RRC,7401.75,7050.0,7801.87,18.42875,-1.0,-1.0,2.6660000000000004,-1.0,-1.0,3.8064,-1.0,-1.0,1.66,-1.0,-1.0,0.0876,-1.0,-1.0
2427,3465562145676980352,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/3465562145676980352.dat,35,18,17,DSCT_SXPHE,7569.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5696,4689113249299213824,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4689113249299213824.dat,25,12,13,RRAB,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
20904,4690557633933015424,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4690557633933015424.dat,34,17,17,CEP,6870.3335,6580.59,7171.75,7.130730000000001,-1.0,-1.0,1.854,-1.0,-1.0,4.0808,-1.0,-1.0,1.51,-1.0,-1.0,0.2369,-1.0,-1.0
15898,6010696818259880704,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6010696818259880704.dat,42,21,21,RRC,5370.0,5276.0,5696.0,21.34153,-1.0,-1.0,3.21,-1.0,-1.0,3.6039,-1.0,-1.0,1.51,-1.0,-1.0,0.0456,-1.0,-1.0
5473,5413576311189521408,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5413576311189521408.dat,35,18,17,RRAB,5733.3335,5263.4,6142.04,-1.0,-1.0,-1.0,7.901,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19639,4685848661851916032,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4685848661851916032.dat,27,14,13,CEP,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
20864,4658313699575039360,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4658313699575039360.dat,25,13,12,CEP,5361.0,5194.6104,5595.0,-1.0,-1.0,-1.0,5.524,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6572,2057084791262075008,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/2057084791262075008.dat,27,12,15,RRAB,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
16703,4588037894139270912,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4588037894139270912.dat,28,14,14,RRC,6833.0,-1.0,-1.0,1.07334,-1.0,-1.0,0.7390000000000001,-1.0,-1.0,4.8707,-1.0,-1.0,1.48,-1.0,-1.0,3.6633,-1.0,-1.0
15870,4659117648676323456,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4659117648676323456.dat,26,14,12,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
13002,4769336538239432448,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4769336538239432448.dat,23,12,11,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4740,6268030196105681024,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6268030196105681024.dat,27,14,13,RRAB,6301.0,5848.0,6812.0,7.76215,-1.0,-1.0,2.17,-1.0,-1.0,3.8954,-1.0,-1.0,1.35,-1.0,-1.0,0.1321,-1.0,-1.0
2860,4657489409395391104,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4657489409395391104.dat,23,12,11,DSCT_SXPHE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4119,5773499170490572032,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5773499170490572032.dat,27,13,14,RRAB,6309.0,-1.0,-1.0,1.16907,-1.0,-1.0,0.905,-1.0,-1.0,4.6182,-1.0,-1.0,1.24,-1.0,-1.0,1.6729,-1.0,-1.0
17427,4128767630917922304,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4128767630917922304.dat,44,22,22,RRC,5006.3076,4934.91,5155.425,35.09475,-1.0,-1.0,3.934,-1.0,-1.0,3.4443,-1.0,-1.0,1.57,-1.0,-1.0,0.0258,-1.0,-1.0
3698,4651056678041973888,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4651056678041973888.dat,25,13,12,RRAB,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11161,4251152754065575680,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4251152754065575680.dat,41,22,19,MIRA_SR,3544.5032,3295.75,3679.5151,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
21786,4685971639713905024,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4685971639713905024.dat,31,16,15,CEP,6654.28,5951.0,8071.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
10596,2062160519206492416,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/2062160519206492416.dat,30,15,15,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3467,847707728255299712,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/847707728255299712.dat,35,18,17,RRAB,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2331,4565906069395668224,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4565906069395668224.dat,28,14,14,DSCT_SXPHE,7810.0,7529.105,8186.25,7.354769999999999,-1.0,-1.0,1.709,-1.0,-1.0,4.1877,-1.0,-1.0,1.64,-1.0,-1.0,0.3288,-1.0,-1.0
9610,6007868015362752384,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6007868015362752384.dat,36,18,18,MIRA_SR,3683.175,3531.3198,3912.8,-1.0,-1.0,-1.0,106.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9680,4658369774687014400,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4658369774687014400.dat,22,11,11,MIRA_SR,3711.9624,3511.75,4634.2925,-1.0,-1.0,-1.0,19.689,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
617,5265968520128677120,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5265968520128677120.dat,24,12,12,DSCT_SXPHE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
13513,4660481317998852224,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4660481317998852224.dat,95,49,46,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
13590,262470987675100800,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/262470987675100800.dat,22,11,11,RRC,5340.6665,5161.8047,5377.0,3.59451,-1.0,-1.0,1.669,-1.0,-1.0,4.0614,-1.0,-1.0,1.17,-1.0,-1.0,0.2517,-1.0,-1.0
3060,4959553565968842752,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4959553565968842752.dat,51,26,25,DSCT_SXPHE,-1.0,-1.0,-1.0,2.73865,-1.0,-1.0,0.925,-1.0,-1.0,4.7662,-1.0,-1.0,1.82,-1.0,-1.0,2.3024,-1.0,-1.0
6077,5814865447933803520,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5814865447933803520.dat,57,28,29,RRAB,6387.0,-1.0,-1.0,2.86131,-1.0,-1.0,1.381,-1.0,-1.0,4.2646,-1.0,-1.0,1.28,-1.0,-1.0,0.4855,-1.0,-1.0
20503,4661318317077141632,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4661318317077141632.dat,29,14,15,CEP,5635.5,5370.0,5920.23,23.19239,-1.0,-1.0,3.623,-1.0,-1.0,3.4661,-1.0,-1.0,1.4,-1.0,-1.0,0.0294,-1.0,-1.0
14267,5806470298687866880,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5806470298687866880.dat,34,17,17,RRC,6876.0,6300.0,7416.0,13.26606,-1.0,-1.0,2.426,-1.0,-1.0,3.8643,-1.0,-1.0,1.57,-1.0,-1.0,0.11,-1.0,-1.0
24529,4651814933000339584,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4651814933000339584.dat,28,14,14,CEP,-1.0,-1.0,-1.0,4.69962,-1.0,-1.0,0.833,-1.0,-1.0,4.9698,-1.0,-1.0,-1.0,-1.0,-1.0,4.0843,-1.0,-1.0
1661,6434751476388259840,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6434751476388259840.dat,34,17,17,DSCT_SXPHE,7405.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
24569,4657236281232142080,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4657236281232142080.dat,29,15,14,CEP,5839.147,5523.55,6583.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11262,4654147649962594432,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4654147649962594432.dat,27,14,13,MIRA_SR,3431.46,3301.0,3708.3452,-1.0,-1.0,-1.0,37.566,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
20186,4688899123736473856,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4688899123736473856.dat,28,14,14,CEP,6430.0,-1.0,-1.0,1.98023,-1.0,-1.0,1.134,-1.0,-1.0,4.4428,-1.0,-1.0,1.3,-1.0,-1.0,0.8916,-1.0,-1.0
10685,4533493286951301632,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4533493286951301632.dat,42,21,21,MIRA_SR,3875.0303,3613.6667,4067.1948,-1.0,-1.0,-1.0,69.925,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19665,4658195841323706368,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4658195841323706368.dat,27,14,13,CEP,5600.0,5263.4,5993.04,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
16318,4650958001121202816,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4650958001121202816.dat,22,11,11,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6366,5977065261524505472,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5977065261524505472.dat,31,13,18,RRAB,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8891,4320604406816048896,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4320604406816048896.dat,32,16,16,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
20442,2070224337474904064,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/2070224337474904064.dat,25,13,12,CEP,4040.4453,3797.0,5004.3335,-1.0,-1.0,-1.0,64.61153399999999,42.118805,73.16229,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
21386,4660537698007124480,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4660537698007124480.dat,105,52,53,CEP,5326.5,5034.5,5539.72,-1.0,-1.0,-1.0,5.422000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
13547,4689653178233740416,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4689653178233740416.dat,27,14,13,RRC,6171.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4937,3920714948318181504,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/3920714948318181504.dat,29,15,14,RRAB,6591.75,6358.25,6969.5,2.05866,-1.0,-1.0,1.095,-1.0,-1.0,4.4993,-1.0,-1.0,1.38,-1.0,-1.0,1.0519,-1.0,-1.0
19677,4685839182876325376,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4685839182876325376.dat,27,14,13,CEP,5249.5,5104.0,5363.855,-1.0,-1.0,-1.0,9.642,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11695,4656806543969644800,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4656806543969644800.dat,26,13,13,MIRA_SR,4092.7131,3520.5632,4704.2524,-1.0,-1.0,-1.0,27.307,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
94,2523141283213650304,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/2523141283213650304.dat,42,21,21,DSCT_SXPHE,7344.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12132,5952959706034918272,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5952959706034918272.dat,25,12,13,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
20924,4685911200919081728,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4685911200919081728.dat,25,13,12,CEP,6564.0,6069.5,7111.8896,7.81177,-1.0,-1.0,2.061,-1.0,-1.0,3.9653,-1.0,-1.0,1.43,-1.0,-1.0,0.1634,-1.0,-1.0
7842,4503837538535398912,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4503837538535398912.dat,22,11,11,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4953,4657816441139389440,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4657816441139389440.dat,23,12,11,RRAB,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
24150,4685625808889408512,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4685625808889408512.dat,31,15,16,CEP,6937.0,6668.15,7431.0,14.88645,-1.0,-1.0,2.744,-1.0,-1.0,3.7315,-1.0,-1.0,1.48,-1.0,-1.0,0.0716,-1.0,-1.0
10090,5476680341515540864,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5476680341515540864.dat,29,13,16,MIRA_SR,4076.0466,3944.3,4207.6797,-1.0,-1.0,-1.0,23.935,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
21348,4688873384014573184,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4688873384014573184.dat,31,16,15,CEP,6901.8335,6246.0,7895.0,4.78299,-1.0,-1.0,1.162,-1.0,-1.0,4.5863,-1.0,-1.0,1.9,-1.0,-1.0,1.2104,-1.0,-1.0
7512,515191467584364032,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/515191467584364032.dat,38,19,19,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8525,5871394776744707072,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5871394776744707072.dat,38,19,19,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
18488,4651822285984047616,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4651822285984047616.dat,25,13,12,T2CEP,5349.6665,5213.0,5645.5,-1.0,-1.0,-1.0,8.112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
21392,4663557442308554112,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4663557442308554112.dat,84,42,42,CEP,5745.0,5400.0,6398.343000000001,20.7456,-1.0,-1.0,4.249,-1.0,-1.0,3.2229,-1.0,-1.0,1.1,-1.0,-1.0,0.0143,-1.0,-1.0
22479,4685880066651968000,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4685880066651968000.dat,26,13,13,CEP,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
